metric,scenario,granularity,series_key,series_label,date,actual_value,model_name,model_origin,model_family,forecast_value,forecast_type,horizon_days,forecast_start_date,run_id,source_artifact,is_baseline,is_challenger,is_deferred,is_selected_champion,risk_status,lower_bound,upper_bound,interval_level,extraction_run_id
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-04-17,28.8196,FixedGrowth_1_5,baseline,growth_baseline,28.90192871,backtest,20,2026-03-28,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-04-18,28.828546000000003,FixedGrowth_1_5,baseline,growth_baseline,28.9162365955,backtest,21,2026-03-28,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-04-19,28.837878000000003,FixedGrowth_1_5,baseline,growth_baseline,28.930544481,backtest,22,2026-03-28,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-04-20,28.886882,FixedGrowth_1_5,baseline,growth_baseline,28.9448523665,backtest,23,2026-03-28,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-04-21,28.945953000000003,FixedGrowth_1_5,baseline,growth_baseline,28.959160252,backtest,24,2026-03-28,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-04-22,28.994937,FixedGrowth_1_5,baseline,growth_baseline,28.9734681375,backtest,25,2026-03-28,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-04-23,29.05055,FixedGrowth_1_5,baseline,growth_baseline,28.987776023,backtest,26,2026-03-28,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-04-24,29.080639,FixedGrowth_1_5,baseline,growth_baseline,29.0020839085,backtest,27,2026-03-28,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-04-25,29.092292,FixedGrowth_1_5,baseline,growth_baseline,29.016391794,backtest,28,2026-03-28,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-04-26,29.104001000000004,FixedGrowth_1_5,baseline,growth_baseline,29.0306996795,backtest,29,2026-03-28,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-04-27,29.104001000000004,FixedGrowth_1_5,baseline,growth_baseline,29.045007565,backtest,30,2026-03-28,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-01-28,69.25846100000001,FixedGrowth_3,baseline,growth_baseline,73.672758159,backtest,1,2026-01-27,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-01-29,68.897285,FixedGrowth_3,baseline,growth_baseline,73.746357318,backtest,2,2026-01-27,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-01-30,68.897285,FixedGrowth_3,baseline,growth_baseline,73.819956477,backtest,3,2026-01-27,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-01-31,68.897285,FixedGrowth_3,baseline,growth_baseline,73.893555636,backtest,4,2026-01-27,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-02-01,68.85304400000001,FixedGrowth_3,baseline,growth_baseline,73.967154795,backtest,5,2026-01-27,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-02-02,68.43164200000001,FixedGrowth_3,baseline,growth_baseline,74.040753954,backtest,6,2026-01-27,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-02-03,65.16950499999999,FixedGrowth_3,baseline,growth_baseline,74.114353113,backtest,7,2026-01-27,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-02-04,61.846383,FixedGrowth_3,baseline,growth_baseline,74.187952272,backtest,8,2026-01-27,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-02-05,59.644278,FixedGrowth_3,baseline,growth_baseline,74.261551431,backtest,9,2026-01-27,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-02-06,59.471683000000006,FixedGrowth_3,baseline,growth_baseline,74.33515059,backtest,10,2026-01-27,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-02-07,59.46692399999999,FixedGrowth_3,baseline,growth_baseline,74.408749749,backtest,11,2026-01-27,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-02-08,59.457947,FixedGrowth_3,baseline,growth_baseline,74.482348908,backtest,12,2026-01-27,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-02-09,58.467617,FixedGrowth_3,baseline,growth_baseline,74.555948067,backtest,13,2026-01-27,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-02-10,58.456028,FixedGrowth_3,baseline,growth_baseline,74.629547226,backtest,14,2026-01-27,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-02-11,57.57802199999999,FixedGrowth_3,baseline,growth_baseline,74.703146385,backtest,15,2026-01-27,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-02-12,52.681297,FixedGrowth_3,baseline,growth_baseline,74.776745544,backtest,16,2026-01-27,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-02-13,51.304186,FixedGrowth_3,baseline,growth_baseline,74.850344703,backtest,17,2026-01-27,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-02-14,46.649275,FixedGrowth_3,baseline,growth_baseline,74.923943862,backtest,18,2026-01-27,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-02-15,44.472818,FixedGrowth_3,baseline,growth_baseline,74.997543021,backtest,19,2026-01-27,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-02-16,37.837371,FixedGrowth_3,baseline,growth_baseline,75.07114218,backtest,20,2026-01-27,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-02-17,33.963292,FixedGrowth_3,baseline,growth_baseline,75.144741339,backtest,21,2026-01-27,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-02-18,28.561004000000004,FixedGrowth_3,baseline,growth_baseline,75.218340498,backtest,22,2026-01-27,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-02-19,28.351481,FixedGrowth_3,baseline,growth_baseline,75.291939657,backtest,23,2026-01-27,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-02-20,28.284255,FixedGrowth_3,baseline,growth_baseline,75.365538816,backtest,24,2026-01-27,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-02-21,28.279591,FixedGrowth_3,baseline,growth_baseline,75.439137975,backtest,25,2026-01-27,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-02-22,28.275932,FixedGrowth_3,baseline,growth_baseline,75.512737134,backtest,26,2026-01-27,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-02-23,28.275932,FixedGrowth_3,baseline,growth_baseline,75.586336293,backtest,27,2026-01-27,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-02-24,28.286499,FixedGrowth_3,baseline,growth_baseline,75.659935452,backtest,28,2026-01-27,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-02-25,28.29214,FixedGrowth_3,baseline,growth_baseline,75.733534611,backtest,29,2026-01-27,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-02-26,28.296508,FixedGrowth_3,baseline,growth_baseline,75.80713377000001,backtest,30,2026-01-27,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-02-27,28.298672,FixedGrowth_3,baseline,growth_baseline,28.324804508,backtest,1,2026-02-26,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-02-28,28.299399,FixedGrowth_3,baseline,growth_baseline,28.353101016,backtest,2,2026-02-26,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-03-01,28.299399,FixedGrowth_3,baseline,growth_baseline,28.381397524,backtest,3,2026-02-26,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-03-02,28.306543,FixedGrowth_3,baseline,growth_baseline,28.409694032,backtest,4,2026-02-26,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-03-03,28.318935000000003,FixedGrowth_3,baseline,growth_baseline,28.43799054,backtest,5,2026-02-26,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-03-04,28.333766,FixedGrowth_3,baseline,growth_baseline,28.466287048,backtest,6,2026-02-26,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-03-05,28.347866,FixedGrowth_3,baseline,growth_baseline,28.494583556,backtest,7,2026-02-26,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-03-06,28.352767,FixedGrowth_3,baseline,growth_baseline,28.522880064,backtest,8,2026-02-26,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-03-07,28.352767,FixedGrowth_3,baseline,growth_baseline,28.551176572,backtest,9,2026-02-26,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-03-08,28.352767,FixedGrowth_3,baseline,growth_baseline,28.57947308,backtest,10,2026-02-26,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-03-09,28.366402,FixedGrowth_3,baseline,growth_baseline,28.607769588,backtest,11,2026-02-26,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-03-10,28.380903,FixedGrowth_3,baseline,growth_baseline,28.636066096,backtest,12,2026-02-26,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-03-11,28.397699,FixedGrowth_3,baseline,growth_baseline,28.664362604,backtest,13,2026-02-26,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-03-12,28.430906000000004,FixedGrowth_3,baseline,growth_baseline,28.692659112,backtest,14,2026-02-26,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-03-13,28.44155,FixedGrowth_3,baseline,growth_baseline,28.72095562,backtest,15,2026-02-26,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-03-14,28.444259,FixedGrowth_3,baseline,growth_baseline,28.749252128,backtest,16,2026-02-26,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-03-15,28.451597,FixedGrowth_3,baseline,growth_baseline,28.777548636,backtest,17,2026-02-26,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-03-16,28.469759,FixedGrowth_3,baseline,growth_baseline,28.805845144,backtest,18,2026-02-26,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-03-17,28.469759,FixedGrowth_3,baseline,growth_baseline,28.834141652,backtest,19,2026-02-26,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-03-18,28.482216,FixedGrowth_3,baseline,growth_baseline,28.86243816,backtest,20,2026-02-26,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-03-19,28.51998,FixedGrowth_3,baseline,growth_baseline,28.890734668,backtest,21,2026-02-26,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-03-20,28.533473000000004,FixedGrowth_3,baseline,growth_baseline,28.919031176,backtest,22,2026-02-26,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-03-21,28.533473000000004,FixedGrowth_3,baseline,growth_baseline,28.947327684,backtest,23,2026-02-26,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-03-22,28.533473000000004,FixedGrowth_3,baseline,growth_baseline,28.975624192,backtest,24,2026-02-26,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-03-23,28.545524,FixedGrowth_3,baseline,growth_baseline,29.0039207,backtest,25,2026-02-26,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
HDD - EDB,Enterprise,Region,APC-Dedicated,APC-Dedicated,2026-03-24,28.578278,FixedGrowth_3,baseline,growth_baseline,29.032217208,backtest,26,2026-02-26,full_baseline_20260611_103953,outputs/model_lab/full_baseline/full_baseline_forecasts.csv,True,False,False,False,ok,,,,LEGACY_STAGE05H_VERIFIED_R8FIX0
