metric,scenario,granularity,series_key,date,record_type,value,model_name,forecast_version,has_actuals,forecast_only,value_type,source_table,source_artifact,extraction_run_id
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-08-30,actual,1289.1612759999998,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-08-31,actual,1289.1612759999998,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-09-01,actual,1289.3976549999998,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-09-02,actual,1289.3976549999998,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-09-03,actual,1290.019903,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-09-04,actual,1291.252891,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-09-05,actual,1291.517755,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-09-06,actual,1291.517755,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-09-07,actual,1291.517755,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-09-08,actual,1291.695073,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-09-09,actual,1292.270352,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-09-10,actual,1292.933041,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-09-11,actual,1293.48106,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-09-12,actual,1293.7696609999998,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-09-13,actual,1293.785223,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-09-14,actual,1293.785223,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-09-15,actual,1294.378565,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-09-16,actual,1294.870555,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-09-17,actual,1295.540617,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-09-18,actual,1296.1662970000002,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-09-19,actual,1296.9867319999998,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-09-20,actual,1297.342146,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-09-21,actual,1297.374104,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-09-22,actual,1298.006812,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-09-23,actual,1298.460047,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-09-24,actual,1298.957379,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-09-25,actual,1299.395549,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-09-26,actual,1300.167637,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-09-27,actual,1300.406772,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-09-28,actual,1300.4494989999998,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-09-29,actual,1301.119941,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-09-30,actual,1301.693698,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-10-01,actual,1301.958854,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-10-02,actual,1302.6545359999998,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-10-03,actual,1303.089978,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-10-04,actual,1303.114994,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-10-05,actual,1303.536203,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-10-06,actual,1304.1975200000002,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-10-07,actual,1304.686838,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-10-08,actual,1305.286602,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-10-09,actual,1305.6741289999998,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-10-10,actual,1306.253612,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-10-11,actual,1306.4725239999998,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-10-12,actual,1306.5927129999998,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-10-13,actual,1307.173604,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-10-14,actual,1307.6793609999995,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-10-15,actual,1308.256189,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-10-16,actual,1308.838997,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-10-17,actual,1309.4338289999998,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-10-18,actual,1309.5434159999998,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-10-19,actual,1309.574656,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-10-20,actual,1309.961925,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-10-21,actual,1310.445615,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-10-22,actual,1311.065647,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-10-23,actual,1311.74814,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-10-24,actual,1312.424382,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-10-25,actual,1312.5084970000005,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-10-26,actual,1312.623493,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-10-27,actual,1313.288275,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-10-28,actual,1313.932212,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-10-29,actual,1314.476041,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-10-30,actual,1314.717896,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-10-31,actual,1314.717896,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-11-01,actual,1315.047935,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-11-02,actual,1315.3326899999995,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-11-03,actual,1316.087495,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-11-04,actual,1316.842636,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-11-05,actual,1317.450364,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-11-06,actual,1318.0838139999998,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-11-07,actual,1318.497978,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-11-08,actual,1318.583043,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-11-09,actual,1318.7150310000002,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-11-10,actual,1319.465433,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-11-11,actual,1320.208432,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-11-12,actual,1320.953708,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-11-13,actual,1321.6588740000002,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-11-14,actual,1322.00064,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-11-15,actual,1322.016433,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-11-16,actual,1322.016433,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-11-17,actual,1322.696011,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-11-18,actual,1323.308211,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-11-19,actual,1323.684678,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-11-20,actual,1324.5605389999998,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-11-21,actual,1325.060276,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-11-22,actual,1325.125738,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-11-23,actual,1325.125738,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-11-24,actual,1325.193706,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-11-25,actual,1326.606634,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-11-26,actual,1327.539533,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-11-27,actual,1328.312228,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-11-28,actual,1328.959751,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-11-29,actual,1328.959751,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-11-30,actual,1328.959751,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-12-01,actual,1329.431955,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-12-02,actual,1329.431955,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-12-03,actual,1327.665437,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-12-04,actual,1327.665437,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-12-05,actual,1328.194047,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-12-06,actual,1328.807313,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-12-07,actual,1333.637104,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-12-08,actual,1335.16965,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-12-09,actual,1335.16965,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-12-10,actual,1330.382471,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-12-11,actual,1330.382471,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-12-12,actual,1331.0079260000002,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-12-13,actual,1331.0585500000002,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-12-14,actual,1331.159132,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-12-15,actual,1331.888212,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-12-16,actual,1332.577559,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-12-17,actual,1333.323168,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-12-18,actual,1334.063083,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-12-19,actual,1334.6616029999996,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-12-20,actual,1334.670775,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-12-21,actual,1334.6918380000002,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-12-22,actual,1335.106118,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-12-23,actual,1335.620509,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-12-24,actual,1335.9088810000003,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-12-25,actual,1336.079487,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-12-26,actual,1336.17217,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-12-27,actual,1336.1812220000002,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-12-28,actual,1336.212398,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-12-29,actual,1336.417493,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-12-30,actual,1336.63683,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
HDD - EDB,Enterprise,Region,APC-Dedicated,2025-12-31,actual,1336.782048,,2026-05-01,TRUE,FALSE,Actual,hdd_region_actuals.csv,V6/data/processed/actuals.csv,LEGACY_PROCESSED_FORWARD
