metric,route_id,db_type,demand_nature,prepared_scenario,segment,granularity,key_entity,selection_path,source_artifacts,has_actuals,actual_observation_count,first_actual_date,last_actual_date,passes_50_actuals,has_backtest_estimates,governed_model_count,governed_model_names,has_all_15_governed_models,backtest_row_count,horizons_available,has_forecast_values,forecast_row_count,forecast_model_count,forecast_model_names,first_forecast_date,last_forecast_date,forward_actual_row_count,viewer_complete,forecast_complete,product_complete,missing_reason,can_build_from_local_artifacts,requires_sql_or_tesseract,recommended_next_action
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,eurp193,HDD -> Organic -> Basilisk -> Forest -> eurp193,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,eurp194,HDD -> Organic -> Basilisk -> Forest -> eurp194,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,eurp195,HDD -> Organic -> Basilisk -> Forest -> eurp195,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,eurp250,HDD -> Organic -> Basilisk -> Forest -> eurp250,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,eurp251,HDD -> Organic -> Basilisk -> Forest -> eurp251,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,eurp309,HDD -> Organic -> Basilisk -> Forest -> eurp309,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,eurprd01,HDD -> Organic -> Basilisk -> Forest -> eurprd01,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,eurprd02,HDD -> Organic -> Basilisk -> Forest -> eurprd02,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,eurprd03,HDD -> Organic -> Basilisk -> Forest -> eurprd03,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,eurprd04,HDD -> Organic -> Basilisk -> Forest -> eurprd04,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,eurprd05,HDD -> Organic -> Basilisk -> Forest -> eurprd05,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,eurprd06,HDD -> Organic -> Basilisk -> Forest -> eurprd06,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,eurprd07,HDD -> Organic -> Basilisk -> Forest -> eurprd07,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,eurprd08,HDD -> Organic -> Basilisk -> Forest -> eurprd08,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,eurprd09,HDD -> Organic -> Basilisk -> Forest -> eurprd09,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,eurprd10,HDD -> Organic -> Basilisk -> Forest -> eurprd10,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,eurprd83,HDD -> Organic -> Basilisk -> Forest -> eurprd83,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,frap264,HDD -> Organic -> Basilisk -> Forest -> frap264,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,gbrp123,HDD -> Organic -> Basilisk -> Forest -> gbrp123,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,gbrp265,HDD -> Organic -> Basilisk -> Forest -> gbrp265,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,gbrp267,HDD -> Organic -> Basilisk -> Forest -> gbrp267,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,gbrp302,HDD -> Organic -> Basilisk -> Forest -> gbrp302,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,idnp305,HDD -> Organic -> Basilisk -> Forest -> idnp305,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,indp287,HDD -> Organic -> Basilisk -> Forest -> indp287,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,indprd01,HDD -> Organic -> Basilisk -> Forest -> indprd01,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,isrp290,HDD -> Organic -> Basilisk -> Forest -> isrp290,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,itap293,HDD -> Organic -> Basilisk -> Forest -> itap293,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,jpnp286,HDD -> Organic -> Basilisk -> Forest -> jpnp286,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,jpnp301,HDD -> Organic -> Basilisk -> Forest -> jpnp301,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,jpnprd01,HDD -> Organic -> Basilisk -> Forest -> jpnprd01,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,korp216,HDD -> Organic -> Basilisk -> Forest -> korp216,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,lamp152,HDD -> Organic -> Basilisk -> Forest -> lamp152,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,lamp215,HDD -> Organic -> Basilisk -> Forest -> lamp215,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,lamprd80,HDD -> Organic -> Basilisk -> Forest -> lamprd80,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,mexp297,HDD -> Organic -> Basilisk -> Forest -> mexp297,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,mysp306,HDD -> Organic -> Basilisk -> Forest -> mysp306,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,namp100,HDD -> Organic -> Basilisk -> Forest -> namp100,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,namp101,HDD -> Organic -> Basilisk -> Forest -> namp101,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,namp102,HDD -> Organic -> Basilisk -> Forest -> namp102,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|Basilisk|Forest,Basilisk,Organic,,,Forest,namp103,HDD -> Organic -> Basilisk -> Forest -> namp103,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,79,2026-03-08,2026-05-25,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,2250,1-30,True,732,1,FixedGrowth1.5%,2026-08-12,2028-08-12,144,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
