entity_key,date,target,lag_1,lag_7,lag_14,lag_30,lag_60,lag_90,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30,year,month,quarter,day_of_month,day_of_week,week_of_year,is_month_start,is_month_end
APC-Dedicated,2019-12-02,195.017,194.171,191.249,187.218,179.19400000000002,167.785,152.58800000000002,193.01285714285717,1.2063485439666055,186.7504,4.774863613144963,2019,12,4,2,0,49,0,0
APC-Dedicated,2019-12-03,196.192,195.017,191.823,188.016,179.19400000000002,168.18699999999998,153.187,193.55114285714288,1.1261140304296398,187.27783333333335,4.785294536269257,2019,12,4,3,1,49,0,0
APC-Dedicated,2019-12-04,196.71,196.192,192.425,188.834,179.47699999999998,168.31,153.81,194.17528571428574,1.215837532225736,187.84443333333334,4.80141936402073,2019,12,4,4,2,49,0,0
APC-Dedicated,2019-12-05,197.614,196.71,193.163,189.359,180.604,168.337,154.409,194.7874285714286,1.2654254695771934,188.41886666666667,4.7966954554100925,2019,12,4,5,3,49,0,0
APC-Dedicated,2019-12-06,197.92200000000005,197.614,194.102,190.15,181.296,169.003,154.506,195.4232857142857,1.4217563919682144,188.98586666666668,4.846164489312047,2019,12,4,6,4,49,0,0
APC-Dedicated,2019-12-07,198.029,197.92200000000005,194.157,190.15,182.053,169.333,154.611,195.969,1.5567860054208176,189.54006666666666,4.886929428258555,2019,12,4,7,5,49,0,0
APC-Dedicated,2019-12-08,198.1,198.029,194.171,190.336,182.42,169.963,154.917,196.52214285714288,1.4922009950175696,190.0726,4.913311851666049,2019,12,4,8,6,49,0,0
APC-Dedicated,2019-12-09,198.949,198.1,195.017,191.249,182.42,170.698,155.78,197.08342857142858,1.1630743537662411,190.59526666666667,4.905169046496827,2019,12,4,9,0,50,0,0
APC-Dedicated,2019-12-10,199.133,198.949,196.192,191.823,183.064,171.11700000000002,156.46,197.64514285714287,0.9235818730348108,191.14623333333333,4.883479417335368,2019,12,4,10,1,50,0,0
APC-Dedicated,2019-12-11,200.1225,199.133,196.71,192.425,183.624,171.11700000000002,157.127,198.0652857142857,0.8149105706170557,191.68186666666668,4.847543350330279,2019,12,4,11,2,50,0,0
APC-Dedicated,2019-12-12,201.296,200.1225,197.614,193.163,184.24,171.18,157.753,198.5527857142857,0.8865864244976992,192.23181666666667,4.837722979772714,2019,12,4,12,3,50,0,0
APC-Dedicated,2019-12-13,201.316,201.296,197.92200000000005,194.102,184.964,171.653,157.85399999999998,199.07878571428571,1.253221643646415,192.80035,4.868252984723974,2019,12,4,13,4,50,0,0
APC-Dedicated,2019-12-14,202.577,201.316,198.029,194.157,185.536,172.029,158.063,199.56364285714287,1.381108030845507,193.34541666666667,4.876020529933335,2019,12,4,14,5,50,0,0
APC-Dedicated,2019-12-15,202.657,202.577,198.1,194.171,186.194,172.73399999999998,158.69299999999998,200.21335714285712,1.5924325395024534,193.91345,4.927218548706985,2019,12,4,15,6,50,0,0
APC-Dedicated,2019-12-16,203.292,202.657,198.949,195.017,186.378,173.19400000000002,159.346,200.86435714285716,1.5140207702890092,194.46221666666668,4.9545256526547625,2019,12,4,16,0,51,0,0
APC-Dedicated,2019-12-17,204.144,203.292,199.133,196.192,186.701,173.82999999999998,159.77100000000002,201.4847857142857,1.4879453915063239,195.02601666666666,4.965212813585475,2019,12,4,17,1,51,0,0
APC-Dedicated,2019-12-18,204.947,204.144,200.1225,196.71,187.218,173.82999999999998,160.652,202.20064285714284,1.3685304379274148,195.60745,4.978008832562164,2019,12,4,18,2,51,0,0
APC-Dedicated,2019-12-19,205.754,204.947,201.296,197.614,188.016,174.12900000000002,161.52100000000002,202.88985714285715,1.3623471692392202,196.19841666666667,5.000012624265462,2019,12,4,19,3,51,0,0
APC-Dedicated,2019-12-20,206.062,205.754,201.316,197.92200000000005,188.834,174.457,161.52100000000002,203.52671428571426,1.5253285672620864,196.78968333333336,5.04761125901394,2019,12,4,20,4,51,0,0
APC-Dedicated,2019-12-21,206.477,206.062,202.577,198.029,189.359,175.031,161.683,204.2047142857143,1.4307568759597509,197.36395,5.091109547026603,2019,12,4,21,5,51,0,0
APC-Dedicated,2019-12-22,206.588,206.477,202.657,198.1,190.15,175.7,162.104,204.76185714285717,1.4504805443489759,197.93455,5.122174313286057,2019,12,4,22,6,51,0,0
APC-Dedicated,2019-12-23,206.88,206.588,203.292,198.949,190.15,176.32,163.097,205.32342857142856,1.2463412931693105,198.4824833333333,5.13990296178897,2019,12,4,23,0,52,0,0
APC-Dedicated,2019-12-24,207.352,206.88,204.144,199.133,190.336,176.935,163.791,205.836,0.9812666983775941,199.04014999999998,5.112181920212019,2019,12,4,24,1,52,0,0
APC-Dedicated,2019-12-25,207.58300000000003,207.352,204.947,200.1225,191.249,176.999,164.504,206.2942857142857,0.7897802889244601,199.60734999999997,5.056818079463698,2019,12,4,25,2,52,0,0
APC-Dedicated,2019-12-26,207.635,207.58300000000003,205.754,201.296,191.823,176.999,165.023,206.67085714285713,0.6577082505708612,200.15181666666666,5.004916628337279,2019,12,4,26,3,52,0,0
APC-Dedicated,2019-12-27,207.964,207.635,206.062,201.316,192.425,177.043,165.339,206.93957142857144,0.6026294763170938,200.67888333333335,4.9295778333674445,2019,12,4,27,4,52,0,0
APC-Dedicated,2019-12-28,207.964,207.964,206.477,202.577,193.163,177.61700000000002,165.404,207.21128571428568,0.5688431870389316,201.19685,4.8481032251690275,2019,12,4,28,5,52,0,0
APC-Dedicated,2019-12-29,207.969,207.964,206.588,202.657,194.102,178.428,165.82600000000002,207.4237142857143,0.5248837059521189,201.6902166666667,4.7545560539760245,2019,12,4,29,6,52,0,0
APC-Dedicated,2019-12-30,207.762,207.969,206.88,203.292,194.157,178.925,166.615,207.621,0.40403877703203056,202.15245000000002,4.664615862422464,2019,12,4,30,0,1,0,0
APC-Dedicated,2019-12-31,208.004,207.762,207.352,204.144,194.171,179.097,167.001,207.747,0.23775056960098365,202.60595,4.519576407428461,2019,12,4,31,1,1,0,1
APC-Dedicated,2020-01-01,208.004,208.004,207.58300000000003,204.947,195.017,179.19400000000002,167.785,207.84014285714287,0.17722248597767942,203.06705,4.331053555727975,2020,1,1,1,2,1,1,0
APC-Dedicated,2020-01-02,208.008,208.004,207.635,205.754,196.192,179.19400000000002,168.18699999999998,207.9002857142857,0.1436740690158312,203.49994999999998,4.143673283681311,2020,1,1,2,3,1,0,0
APC-Dedicated,2020-01-03,208.749,208.008,207.964,206.062,196.71,179.47699999999998,168.31,207.95357142857142,0.08679834326358216,203.89381666666665,3.983557902184325,2020,1,1,3,4,1,0,0
APC-Dedicated,2020-01-04,208.849,208.749,207.964,206.477,197.614,180.604,168.337,208.06571428571428,0.3135201824034622,204.29511666666667,3.8386761629750827,2020,1,1,4,5,1,0,0
APC-Dedicated,2020-01-05,208.983,208.849,207.969,206.588,197.92200000000005,181.296,169.003,208.19214285714284,0.4244743528211372,204.66961666666666,3.7102868735709786,2020,1,1,5,6,1,0,0
APC-Dedicated,2020-01-06,209.665,208.983,207.762,206.88,198.029,182.053,169.333,208.33700000000002,0.5016386481779976,205.03831666666665,3.5633062245210385,2020,1,1,6,0,2,0,0
APC-Dedicated,2020-01-07,210.626,209.665,208.004,207.352,198.1,182.42,169.963,208.60885714285715,0.6358017061446524,205.42618333333334,3.403749698249132,2020,1,1,7,1,2,0,0
APC-Dedicated,2020-01-08,211.261,210.626,208.004,207.58300000000003,198.949,182.42,170.698,208.98342857142856,0.9261344137833183,205.84371666666667,3.238320961503101,2020,1,1,8,2,2,0,0
APC-Dedicated,2020-01-09,211.732,211.261,208.008,207.635,199.133,183.064,171.11700000000002,209.4487142857143,1.1444769859816393,206.25411666666668,3.1121117835255605,2020,1,1,9,3,2,0,0
APC-Dedicated,2020-01-10,212.115,211.732,208.749,207.964,200.1225,183.624,171.11700000000002,209.9807142857143,1.2258013316909242,206.67408333333333,2.96460555055812,2020,1,1,10,4,2,0,0
APC-Dedicated,2020-01-11,212.844,212.115,208.849,207.964,201.296,184.24,171.18,210.46157142857143,1.3187761823225441,207.07383333333334,2.857319844784618,2020,1,1,11,5,2,0,0
APC-Dedicated,2020-01-12,213.149,212.844,208.983,207.969,201.316,184.964,171.653,211.03228571428573,1.3681252031310789,207.45876666666666,2.8298305016049565,2020,1,1,12,6,2,0,0
APC-Dedicated,2020-01-13,213.942,213.149,209.665,207.762,202.577,185.536,172.029,211.62742857142854,1.2269298889484779,207.8532,2.7680948434016144,2020,1,1,13,0,3,0,0
APC-Dedicated,2020-01-14,214.618,213.942,210.626,208.004,202.657,186.194,172.73399999999998,212.23842857142856,1.1492758382544217,208.2320333333333,2.798631937748533,2020,1,1,14,1,3,0,0
APC-Dedicated,2020-01-15,215.472,214.618,211.261,208.004,203.292,186.378,173.19400000000002,212.8087142857143,1.2049110222100503,208.63073333333332,2.8288452857256545,2020,1,1,15,2,3,0,0
APC-Dedicated,2020-01-16,216.433,215.472,211.732,208.008,204.144,186.701,173.82999999999998,213.41028571428572,1.346310849981106,209.03673333333333,2.9091080506870486,2020,1,1,16,3,3,0,0
APC-Dedicated,2020-01-17,217.269,216.433,212.115,208.749,204.947,187.218,173.82999999999998,214.08185714285716,1.5296197162058565,209.44636666666665,3.0578125885073795,2020,1,1,17,4,3,0,0
APC-Dedicated,2020-01-18,217.283,217.269,212.844,208.849,205.754,188.016,174.12900000000002,214.81814285714287,1.659967612999124,209.8571,3.253881251144407,2020,1,1,18,5,3,0,0
APC-Dedicated,2020-01-19,217.615,217.283,213.149,208.983,206.062,188.834,174.457,215.4522857142857,1.6276913829442654,210.2414,3.428694932175848,2020,1,1,19,6,3,0,0
APC-Dedicated,2020-01-20,218.607,217.615,213.942,209.665,206.477,189.359,175.031,216.09028571428573,1.43870169647658,210.6265,3.588180076113511,2020,1,1,20,0,4,0,0
APC-Dedicated,2020-01-21,219.589,218.607,214.618,210.626,206.588,190.15,175.7,216.75671428571428,1.35579038624886,211.03083333333333,3.782635088485394,2020,1,1,21,1,4,0,0
APC-Dedicated,2020-01-22,220.427,219.589,215.472,211.261,206.88,190.15,176.32,217.46685714285715,1.3507176399505685,211.4642,3.99487070612027,2020,1,1,22,2,4,0,0
APC-Dedicated,2020-01-23,221.341,220.427,216.433,211.732,207.352,190.336,176.935,218.1747142857143,1.4272460327890037,211.91576666666666,4.218229271276585,2020,1,1,23,3,4,0,0
APC-Dedicated,2020-01-24,221.863,221.341,217.269,212.115,207.58300000000003,191.249,176.999,218.87585714285711,1.6213561636916045,212.38206666666667,4.462465198807919,2020,1,1,24,4,4,0,0
APC-Dedicated,2020-01-25,222.129,221.863,217.283,212.844,207.635,191.823,176.999,219.53214285714284,1.7841352180279544,212.85806666666667,4.688776216582794,2020,1,1,25,5,4,0,0
APC-Dedicated,2020-01-26,222.205,222.129,217.615,213.149,207.964,192.425,177.043,220.22442857142855,1.7043590053345692,213.3412,4.875064260584121,2020,1,1,26,6,4,0,0
APC-Dedicated,2020-01-27,222.741,222.205,218.607,213.942,207.964,193.163,177.61700000000002,220.88014285714286,1.3864135300148261,213.8159,5.0244703364699,2020,1,1,27,0,5,0,0
APC-Dedicated,2020-01-28,223.83,222.741,219.589,214.618,207.969,194.102,178.428,221.4707142857143,1.1095827615729483,214.30846666666667,5.153665523337128,2020,1,1,28,1,5,0,0
APC-Dedicated,2020-01-29,224.373,223.83,220.427,215.472,207.762,194.157,178.925,222.07657142857144,1.0679406751933722,214.83716666666666,5.292586976356252,2020,1,1,29,2,5,0,0
APC-Dedicated,2020-01-30,225.235,224.373,221.341,216.433,208.004,194.171,179.097,222.6402857142857,1.0932417717261604,215.39086666666665,5.394791400737214,2020,1,1,30,3,5,0,0
APC-Dedicated,2020-01-31,225.891,225.235,221.863,217.269,208.004,195.017,179.19400000000002,223.19657142857145,1.294172046419207,215.96523333333334,5.4975032055833495,2020,1,1,31,4,5,0,1
APC-Dedicated,2020-02-01,225.935,225.891,222.129,217.283,208.008,196.192,179.19400000000002,223.772,1.483969563935005,216.56146666666666,5.573732994936825,2020,2,1,1,5,5,1,0
APC-Dedicated,2020-02-02,226.478,225.935,222.205,217.615,208.749,196.71,179.47699999999998,224.31571428571428,1.478892458828862,217.15903333333335,5.586057899889363,2020,2,1,2,6,5,0,0
APC-Dedicated,2020-02-03,227.127,226.478,222.741,218.607,208.849,197.614,180.604,224.92614285714285,1.337581203594638,217.75,5.603430211747787,2020,2,1,3,0,6,0,0
APC-Dedicated,2020-02-04,227.988,227.127,223.83,219.589,208.983,197.92200000000005,181.296,225.5527142857143,1.1587005241999941,218.35926666666668,5.595930251058303,2020,2,1,4,1,6,0,0
APC-Dedicated,2020-02-05,228.862,227.988,224.373,220.427,209.665,198.029,182.053,226.1467142857143,1.1936318129061239,218.99276666666668,5.573574001533621,2020,2,1,5,2,6,0,0
APC-Dedicated,2020-02-06,229.577,228.862,225.235,221.341,210.626,198.1,182.42,226.788,1.2842977328822733,219.6326666666667,5.5677255390471325,2020,2,1,6,3,6,0,0
APC-Dedicated,2020-02-07,230.205,229.577,225.891,221.863,211.261,198.949,182.42,227.4082857142857,1.447408916460265,220.2643666666667,5.585652300272279,2020,2,1,7,4,6,0,0
APC-Dedicated,2020-02-08,230.386,230.205,225.935,222.129,211.732,199.133,183.064,228.02457142857142,1.6036808553245891,220.89583333333334,5.6035054058446425,2020,2,1,8,5,6,0,0
APC-Dedicated,2020-02-09,230.612,230.386,226.478,222.205,212.115,200.1225,183.624,228.66042857142858,1.5171568647972773,221.51763333333332,5.586520960949064,2020,2,1,9,6,6,0,0
APC-Dedicated,2020-02-10,231.271,230.612,227.127,222.741,212.844,201.296,184.24,229.251,1.3174978810941018,222.1342,5.533473794505545,2020,2,1,10,0,7,0,0
APC-Dedicated,2020-02-11,232.155,231.271,227.988,223.83,213.149,201.316,184.964,229.84300000000002,1.1203109687438086,222.7484333333333,5.489222843575729,2020,2,1,11,1,7,0,0
APC-Dedicated,2020-02-12,232.729,232.155,228.862,224.373,213.942,202.577,185.536,230.4382857142857,1.0765952062481559,223.3819666666667,5.439665611447513,2020,2,1,12,2,7,0,0
APC-Dedicated,2020-02-13,234.09,232.729,229.577,225.235,214.618,202.657,186.194,230.9907142857143,1.124040140794241,224.00820000000002,5.396671748273886,2020,2,1,13,3,7,0,0
APC-Dedicated,2020-02-14,234.847,234.09,230.205,225.891,215.472,203.292,186.378,231.63542857142855,1.4305118963979409,224.65726666666666,5.399317076441319,2020,2,1,14,4,7,0,0
APC-Dedicated,2020-02-15,234.863,234.847,230.386,225.935,216.433,204.144,186.701,232.29857142857145,1.7062601264372386,225.30310000000003,5.4214600486047555,2020,2,1,15,5,7,0,0
APC-Dedicated,2020-02-16,234.98,234.863,230.612,226.478,217.269,204.947,187.218,232.93814285714285,1.708944355310034,225.91743333333335,5.425881442349576,2020,2,1,16,6,7,0,0
APC-Dedicated,2020-02-17,236.031,234.98,231.271,227.127,217.283,205.754,188.016,233.56214285714285,1.5030831013441146,226.5078,5.415954161166686,2020,2,1,17,0,8,0,0
APC-Dedicated,2020-02-18,236.76800000000003,236.031,232.155,227.988,217.615,206.062,188.834,234.24214285714288,1.3641036652492649,227.13273333333333,5.396430422579698,2020,2,1,18,1,8,0,0
APC-Dedicated,2020-02-19,237.529,236.76800000000003,232.729,228.862,218.607,206.477,189.359,234.90114285714284,1.300544428132586,227.7711666666667,5.3644602523317335,2020,2,1,19,2,8,0,0
APC-Dedicated,2020-02-20,238.43400000000003,237.529,234.09,229.577,219.589,206.588,190.15,235.58685714285716,1.2277686302992656,228.40189999999998,5.362205557224319,2020,2,1,20,3,8,0,0
APC-Dedicated,2020-02-21,239.534,238.43400000000003,234.847,230.205,220.427,206.88,190.15,236.20742857142858,1.426789736577989,229.03006666666667,5.397899424988862,2020,2,1,21,4,8,0,0
APC-Dedicated,2020-02-22,240.99400000000003,239.534,234.863,230.386,221.341,207.352,190.336,236.87699999999998,1.7460147002121376,229.66696666666667,5.474495218319073,2020,2,1,22,5,8,0,0
APC-Dedicated,2020-02-23,241.29200000000003,240.99400000000003,234.98,230.612,221.863,207.58300000000003,191.249,237.75285714285718,2.074247528514296,230.32206666666667,5.617822997992871,2020,2,1,23,6,8,0,0
APC-Dedicated,2020-02-24,242.54700000000005,241.29200000000003,236.031,231.271,222.129,207.635,191.823,238.65457142857144,2.0396156383998156,230.9697,5.727847529455159,2020,2,1,24,0,9,0,0
APC-Dedicated,2020-02-25,243.14,242.54700000000005,236.76800000000003,232.155,222.205,207.964,192.425,239.58542857142857,2.1276982756973406,231.6503,5.852845727830945,2020,2,1,25,1,9,0,0
APC-Dedicated,2020-02-26,244.046,243.14,237.529,232.729,222.741,207.964,193.163,240.49571428571429,2.084039884004139,232.34813333333335,5.935308327890151,2020,2,1,26,2,9,0,0
APC-Dedicated,2020-02-27,244.8,244.046,238.43400000000003,234.09,223.83,207.969,194.102,241.42671428571433,1.9914459331819372,233.0583,6.0201433030826434,2020,2,1,27,3,9,0,0
APC-Dedicated,2020-02-28,245.851,244.8,239.534,234.847,224.373,207.762,194.157,242.33614285714287,1.8451936148317054,233.75730000000001,6.128141992986331,2020,2,1,28,4,9,0,0
APC-Dedicated,2020-02-29,245.851,245.851,240.99400000000003,234.863,225.235,208.004,194.171,243.23857142857145,1.7902519242850612,234.47323333333333,6.247441631874096,2020,2,1,29,5,9,0,1
APC-Dedicated,2020-03-01,246.029,245.851,241.29200000000003,234.98,225.891,208.004,195.017,243.93242857142857,1.714965000344484,235.16043333333334,6.329532818644225,2020,3,1,1,6,9,1,0
APC-Dedicated,2020-03-02,246.807,246.029,242.54700000000005,236.031,225.935,208.008,196.192,244.60914285714287,1.4062232431408705,235.8317,6.380227982900649,2020,3,1,2,0,10,0,0
APC-Dedicated,2020-03-03,247.674,246.807,243.14,236.76800000000003,226.478,208.749,196.71,245.2177142857143,1.2813021650341876,236.52743333333333,6.401786273798715,2020,3,1,3,1,10,0,0
APC-Dedicated,2020-03-04,248.408,247.674,244.046,237.529,227.127,208.849,197.614,245.86542857142857,1.1993135338214262,237.23396666666667,6.424045118809571,2020,3,1,4,2,10,0,0
APC-Dedicated,2020-03-05,249.33,248.408,244.8,238.43400000000003,227.988,208.983,197.92200000000005,246.48857142857142,1.229248938338951,237.94333333333333,6.4444430182978,2020,3,1,5,3,10,0,0
APC-Dedicated,2020-03-06,250.431,249.33,245.851,239.534,228.862,209.665,198.029,247.1357142857143,1.3758151177109443,238.65473333333333,6.485419577702426,2020,3,1,6,4,10,0,0
APC-Dedicated,2020-03-07,250.431,250.431,245.851,240.99400000000003,229.577,210.626,198.1,247.79000000000002,1.7111882810960108,239.3737,6.557529981526277,2020,3,1,7,5,10,0,0
APC-Dedicated,2020-03-08,250.431,250.431,246.029,241.29200000000003,230.205,211.261,198.949,248.4442857142857,1.7217976763030123,240.06883333333332,6.588461769525651,2020,3,1,8,6,10,0,0
APC-Dedicated,2020-03-09,251.243,250.431,246.807,242.54700000000005,230.386,211.732,199.133,249.07314285714284,1.4794550154988044,240.74303333333333,6.57914664565647,2020,3,1,9,0,11,0,0
APC-Dedicated,2020-03-10,252.468,251.243,247.674,243.14,230.612,212.115,200.1225,249.70685714285713,1.2841626881168184,241.43826666666666,6.548889418526413,2020,3,1,10,1,11,0,0
APC-Dedicated,2020-03-11,252.94,252.468,248.408,244.046,231.271,212.844,201.296,250.39171428571427,1.297602881517697,242.1668,6.51860670748679,2020,3,1,11,2,11,0,0
APC-Dedicated,2020-03-12,254.215,252.94,249.33,244.8,232.155,213.149,201.316,251.03914285714288,1.27325899809051,242.8891,6.470001414218947,2020,3,1,12,3,11,0,0
APC-Dedicated,2020-03-13,255.062,254.215,250.431,245.851,232.729,213.942,202.577,251.737,1.4990551468713682,243.62443333333334,6.461558169525063,2020,3,1,13,4,11,0,0
APC-Dedicated,2020-03-14,255.473,255.062,250.431,245.851,234.09,214.618,202.657,252.39857142857144,1.8151790414197175,244.3688666666667,6.449491611791575,2020,3,1,14,5,11,0,0
APC-Dedicated,2020-03-15,255.698,255.473,250.431,246.029,234.847,215.472,203.292,253.11885714285717,1.9025571764213922,245.08163333333334,6.455919248540315,2020,3,1,15,6,11,0,0
APC-Dedicated,2020-03-16,256.762,255.698,251.243,246.807,234.863,216.433,204.144,253.87128571428573,1.6922718176436402,245.77666666666667,6.438449397461576,2020,3,1,16,0,12,0,0
APC-Dedicated,2020-03-17,257.848,256.762,252.468,247.674,234.98,217.269,204.947,254.6597142857143,1.5427091661936359,246.50663333333335,6.399728380460638,2020,3,1,17,1,12,0,0
APC-Dedicated,2020-03-18,259.194,257.848,252.94,248.408,236.031,217.283,205.754,255.42828571428572,1.607604295670473,247.2689,6.341083842687714,2020,3,1,18,2,12,0,0
APC-Dedicated,2020-03-19,260.208,259.194,254.215,249.33,236.76800000000003,217.615,206.062,256.3217142857143,1.7276132586486228,248.041,6.335734576249612,2020,3,1,19,3,12,0,0
APC-Dedicated,2020-03-20,261.003,260.208,255.062,250.431,237.529,218.607,206.477,257.17785714285714,1.9766129640256167,248.82233333333335,6.3429171812196445,2020,3,1,20,4,12,0,0
