case_id,route_id,route_group,base_metric,entity_value,case_class,viewer_complete,forecast_complete,has_observed_actuals,observed_row_count,has_backtest_estimates,backtest_row_count,backtest_model_count,has_all_15_governed_models,backtest_model_names,has_forecast_values,forecast_row_count,forward_actual_row_count,missing_data_reason
HDD|Organic|Basilisk|Forest::gbrp302,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,gbrp302,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::idnp305,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,idnp305,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::indp287,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,indp287,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::indprd01,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,indprd01,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::isrp290,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,isrp290,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::itap293,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,itap293,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::jpnp286,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,jpnp286,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::jpnp301,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,jpnp301,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::jpnprd01,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,jpnprd01,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::korp216,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,korp216,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::lamp152,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,lamp152,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::lamp215,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,lamp215,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::lamprd80,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,lamprd80,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::mexp297,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,mexp297,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::mysp306,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,mysp306,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp100,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp100,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp101,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp101,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp102,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp102,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp103,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp103,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp104,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp104,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp105,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp105,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp106,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp106,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp108,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp108,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp109,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp109,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp110,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp110,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp111,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp111,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp113,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp113,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp114,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp114,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp115,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp115,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp116,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp116,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp118,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp118,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp125,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp125,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp126,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp126,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp128,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp128,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp129,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp129,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp130,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp130,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp131,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp131,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp132,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp132,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp133,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp133,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp134,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp134,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp135,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp135,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp136,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp136,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp154,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp154,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp157,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp157,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp158,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp158,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp159,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp159,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp161,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp161,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp162,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp162,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp163,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp163,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp164,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp164,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp166,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp166,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp167,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp167,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp169,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp169,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp170,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp170,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp171,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp171,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp172,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp172,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp173,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp173,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp197,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp197,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp220,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp220,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp221,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp221,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
HDD|Organic|Basilisk|Forest::namp222,HDD|Organic|Basilisk|Forest,HDD Basilisk,HDD,namp222,VIEWER_COMPLETE,True,True,True,2250,True,2250,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,144,
