run_id,metric,series_id,model_name,model_family,forecast_steps_emitted,model_status,runtime_seconds,error
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__kor-Go-Local,XGBoost,Challenger,30,OK,0.0192,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__kor-Go-Local,FNAR-V2,Neural,30,OK,0.0667,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__kor-Go-Local,NLIN-DLIN_FIXED,Neural,30,OK,0.0011,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__kor-Go-Local,SMLP-TCN,Neural,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__nam-ITAR-GCCH,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__nam-ITAR-GCCH,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__nam-ITAR-GCCH,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__nam-ITAR-GCCH,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__nam-ITAR-GCCH,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__nam-ITAR-GCCH,AutoARIMA,Challenger,30,OK,0.0079,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__nam-ITAR-GCCH,ETS Explicit,Challenger,30,OK,0.0072,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__nam-ITAR-GCCH,ETS_Current,Baseline,30,OK,0.0009,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__nam-ITAR-GCCH,Theta,Challenger,30,OK,0.0069,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__nam-ITAR-GCCH,LightGBM,Challenger,30,OK,0.0075,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__nam-ITAR-GCCH,LinearRegression,Baseline,30,OK,0.0012,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__nam-ITAR-GCCH,XGBoost,Challenger,30,OK,0.0126,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__nam-ITAR-GCCH,FNAR-V2,Neural,30,OK,0.0055,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__nam-ITAR-GCCH,NLIN-DLIN_FIXED,Neural,30,OK,0.0009,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__nam-ITAR-GCCH,SMLP-TCN,Neural,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__nzl-Go-Local,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__nzl-Go-Local,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__nzl-Go-Local,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__nzl-Go-Local,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__nzl-Go-Local,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__nzl-Go-Local,AutoARIMA,Challenger,30,OK,0.0077,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__nzl-Go-Local,ETS Explicit,Challenger,30,OK,0.0068,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__nzl-Go-Local,ETS_Current,Baseline,30,OK,0.0009,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__nzl-Go-Local,Theta,Challenger,30,OK,0.0072,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__nzl-Go-Local,LightGBM,Challenger,30,OK,0.0075,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__nzl-Go-Local,LinearRegression,Baseline,30,OK,0.0011,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__nzl-Go-Local,XGBoost,Challenger,30,OK,0.0124,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__nzl-Go-Local,FNAR-V2,Neural,30,OK,0.0054,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__nzl-Go-Local,NLIN-DLIN_FIXED,Neural,30,OK,0.001,
P6B_20260823T220902,HDD,HDD__Basilisk__NA__Region__nzl-Go-Local,SMLP-TCN,Neural,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__CANPRD01,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__CANPRD01,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__CANPRD01,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__CANPRD01,FixedGrowth_6,Baseline,30,OK,0.001,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__CANPRD01,ARIMA_Fixed,Baseline,30,OK,0.0012,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__CANPRD01,AutoARIMA,Challenger,30,OK,0.7359,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__CANPRD01,ETS Explicit,Challenger,30,OK,0.0134,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__CANPRD01,ETS_Current,Baseline,30,OK,0.001,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__CANPRD01,Theta,Challenger,30,OK,0.0096,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__CANPRD01,LightGBM,Challenger,30,OK,0.0146,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__CANPRD01,LinearRegression,Baseline,30,OK,0.0015,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__CANPRD01,XGBoost,Challenger,30,OK,0.0404,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__CANPRD01,FNAR-V2,Neural,30,OK,0.0819,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__CANPRD01,NLIN-DLIN_FIXED,Neural,30,OK,0.0013,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__CANPRD01,SMLP-TCN,Neural,30,OK,0.0007,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURP179,FixedGrowth_1_5,Baseline,30,OK,0.001,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURP179,FixedGrowth_3,Baseline,30,OK,0.0007,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURP179,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURP179,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURP179,ARIMA_Fixed,Baseline,30,OK,0.0008,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURP179,AutoARIMA,Challenger,30,OK,0.0102,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURP179,ETS Explicit,Challenger,30,OK,0.01,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURP179,ETS_Current,Baseline,30,OK,0.001,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURP179,Theta,Challenger,30,OK,0.0117,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURP179,LightGBM,Challenger,30,OK,0.0077,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURP179,LinearRegression,Baseline,30,OK,0.0013,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURP179,XGBoost,Challenger,30,OK,0.0133,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURP179,FNAR-V2,Neural,30,OK,0.0066,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURP179,NLIN-DLIN_FIXED,Neural,30,OK,0.0012,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURP179,SMLP-TCN,Neural,30,OK,0.0007,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURP309,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURP309,FixedGrowth_3,Baseline,30,OK,0.0007,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURP309,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURP309,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURP309,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURP309,AutoARIMA,Challenger,30,OK,0.0091,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURP309,ETS Explicit,Challenger,30,OK,0.0091,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURP309,ETS_Current,Baseline,30,OK,0.001,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURP309,Theta,Challenger,30,OK,0.0098,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURP309,LightGBM,Challenger,30,OK,0.0079,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURP309,LinearRegression,Baseline,30,OK,0.0013,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURP309,XGBoost,Challenger,30,OK,0.012,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURP309,FNAR-V2,Neural,30,OK,0.0063,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURP309,NLIN-DLIN_FIXED,Neural,30,OK,0.0011,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURP309,SMLP-TCN,Neural,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURPRD07,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURPRD07,FixedGrowth_3,Baseline,30,OK,0.0007,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURPRD07,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURPRD07,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURPRD07,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURPRD07,AutoARIMA,Challenger,30,OK,0.5492,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURPRD07,ETS Explicit,Challenger,30,OK,0.0105,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURPRD07,ETS_Current,Baseline,30,OK,0.0011,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURPRD07,Theta,Challenger,30,OK,0.0105,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURPRD07,LightGBM,Challenger,30,OK,0.0142,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURPRD07,LinearRegression,Baseline,30,OK,0.0015,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURPRD07,XGBoost,Challenger,30,OK,0.0409,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURPRD07,FNAR-V2,Neural,30,OK,0.0931,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURPRD07,NLIN-DLIN_FIXED,Neural,30,OK,0.0013,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__EURPRD07,SMLP-TCN,Neural,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__JPNPRD01,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__JPNPRD01,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__JPNPRD01,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__JPNPRD01,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__JPNPRD01,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__JPNPRD01,AutoARIMA,Challenger,30,OK,0.4782,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__JPNPRD01,ETS Explicit,Challenger,30,OK,0.0105,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__JPNPRD01,ETS_Current,Baseline,30,OK,0.001,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__JPNPRD01,Theta,Challenger,30,OK,0.0108,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__JPNPRD01,LightGBM,Challenger,30,OK,0.0144,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__JPNPRD01,LinearRegression,Baseline,30,OK,0.0015,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__JPNPRD01,XGBoost,Challenger,30,OK,0.0425,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__JPNPRD01,FNAR-V2,Neural,30,OK,0.094,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__JPNPRD01,NLIN-DLIN_FIXED,Neural,30,OK,0.0013,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__JPNPRD01,SMLP-TCN,Neural,30,OK,0.0007,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP115,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP115,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP115,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP115,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP115,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP115,AutoARIMA,Challenger,30,OK,0.0111,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP115,ETS Explicit,Challenger,30,OK,0.0107,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP115,ETS_Current,Baseline,30,OK,0.001,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP115,Theta,Challenger,30,OK,0.0111,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP115,LightGBM,Challenger,30,OK,0.0086,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP115,LinearRegression,Baseline,30,OK,0.0014,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP115,XGBoost,Challenger,30,OK,0.0127,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP115,FNAR-V2,Neural,30,OK,0.0068,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP115,NLIN-DLIN_FIXED,Neural,30,OK,0.0012,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP115,SMLP-TCN,Neural,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP159,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP159,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP159,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP159,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP159,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP159,AutoARIMA,Challenger,30,OK,0.0108,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP159,ETS Explicit,Challenger,30,OK,0.0104,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP159,ETS_Current,Baseline,30,OK,0.001,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP159,Theta,Challenger,30,OK,0.0111,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP159,LightGBM,Challenger,30,OK,0.0079,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP159,LinearRegression,Baseline,30,OK,0.0013,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP159,XGBoost,Challenger,30,OK,0.0125,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP159,FNAR-V2,Neural,30,OK,0.0066,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP159,NLIN-DLIN_FIXED,Neural,30,OK,0.0011,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP159,SMLP-TCN,Neural,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP283,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP283,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP283,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP283,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP283,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP283,AutoARIMA,Challenger,30,OK,0.1173,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP283,ETS Explicit,Challenger,30,OK,0.0126,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP283,ETS_Current,Baseline,30,OK,0.001,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP283,Theta,Challenger,30,OK,0.0103,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP283,LightGBM,Challenger,30,OK,0.0139,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP283,LinearRegression,Baseline,30,OK,0.0014,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP283,XGBoost,Challenger,30,OK,0.0225,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP283,FNAR-V2,Neural,30,OK,0.0926,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP283,NLIN-DLIN_FIXED,Neural,30,OK,0.0013,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMP283,SMLP-TCN,Neural,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMPRD16,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMPRD16,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMPRD16,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMPRD16,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMPRD16,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMPRD16,AutoARIMA,Challenger,30,OK,0.0804,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMPRD16,ETS Explicit,Challenger,30,OK,0.014,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMPRD16,ETS_Current,Baseline,30,OK,0.001,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMPRD16,Theta,Challenger,30,OK,0.0083,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMPRD16,LightGBM,Challenger,30,OK,0.014,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMPRD16,LinearRegression,Baseline,30,OK,0.0015,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMPRD16,XGBoost,Challenger,30,OK,0.0451,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMPRD16,FNAR-V2,Neural,30,OK,0.0919,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMPRD16,NLIN-DLIN_FIXED,Neural,30,OK,0.0016,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Forest__NAMPRD16,SMLP-TCN,Neural,30,OK,0.0009,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__APC-MSIT,FixedGrowth_1_5,Baseline,30,OK,0.001,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__APC-MSIT,FixedGrowth_3,Baseline,30,OK,0.0007,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__APC-MSIT,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__APC-MSIT,FixedGrowth_6,Baseline,30,OK,0.0007,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__APC-MSIT,ARIMA_Fixed,Baseline,30,OK,0.0008,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__APC-MSIT,AutoARIMA,Challenger,30,OK,0.2956,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__APC-MSIT,ETS Explicit,Challenger,30,OK,0.0097,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__APC-MSIT,ETS_Current,Baseline,30,OK,0.001,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__APC-MSIT,Theta,Challenger,30,OK,0.0113,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__APC-MSIT,LightGBM,Challenger,30,OK,0.0077,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__APC-MSIT,LinearRegression,Baseline,30,OK,0.0012,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__APC-MSIT,XGBoost,Challenger,30,OK,0.0132,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__APC-MSIT,FNAR-V2,Neural,30,OK,0.0077,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__APC-MSIT,NLIN-DLIN_FIXED,Neural,30,OK,0.0013,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__APC-MSIT,SMLP-TCN,Neural,30,OK,0.0007,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__CAN-Go-Local,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__CAN-Go-Local,FixedGrowth_3,Baseline,30,OK,0.0007,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__CAN-Go-Local,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__CAN-Go-Local,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__CAN-Go-Local,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__CAN-Go-Local,AutoARIMA,Challenger,30,OK,0.1905,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__CAN-Go-Local,ETS Explicit,Challenger,30,OK,0.0127,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__CAN-Go-Local,ETS_Current,Baseline,30,OK,0.0011,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__CAN-Go-Local,Theta,Challenger,30,OK,0.0121,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__CAN-Go-Local,LightGBM,Challenger,30,OK,0.0142,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__CAN-Go-Local,LinearRegression,Baseline,30,OK,0.0015,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__CAN-Go-Local,XGBoost,Challenger,30,OK,0.0414,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__CAN-Go-Local,FNAR-V2,Neural,30,OK,0.0961,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__CAN-Go-Local,NLIN-DLIN_FIXED,Neural,30,OK,0.0013,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__CAN-Go-Local,SMLP-TCN,Neural,30,OK,0.0007,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__EUR-Dedicated,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__EUR-Dedicated,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__EUR-Dedicated,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__EUR-Dedicated,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__EUR-Dedicated,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__EUR-Dedicated,AutoARIMA,Challenger,30,OK,0.0112,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__EUR-Dedicated,ETS Explicit,Challenger,30,OK,0.011,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__EUR-Dedicated,ETS_Current,Baseline,30,OK,0.0011,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__EUR-Dedicated,Theta,Challenger,30,OK,0.0114,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__EUR-Dedicated,LightGBM,Challenger,30,OK,0.008,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__EUR-Dedicated,LinearRegression,Baseline,30,OK,0.0013,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__EUR-Dedicated,XGBoost,Challenger,30,OK,0.0129,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__EUR-Dedicated,FNAR-V2,Neural,30,OK,0.0066,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__EUR-Dedicated,NLIN-DLIN_FIXED,Neural,30,OK,0.0011,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__EUR-Dedicated,SMLP-TCN,Neural,30,OK,0.0006,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__IDN-Go-Local,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__IDN-Go-Local,FixedGrowth_3,Baseline,30,OK,0.0007,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__IDN-Go-Local,FixedGrowth_4,Baseline,30,OK,0.0008,
P6B_20260823T220902,HDD,HDD__EDB__Consumer__Region__IDN-Go-Local,FixedGrowth_6,Baseline,30,OK,0.0006,
