cohort_id,series_id,metric,db_type,scenario,segment,granularity,key,route_path,model_name,model_family,primary_rank_metric,primary_rank_value,secondary_rank_metric,secondary_rank_value,tertiary_rank_metric,tertiary_rank_value,tie_breaker_metric,tie_breaker_value,rank_within_series,is_series_champion,champion_reason,n_backtest_rows,negative_prediction_count,extreme_ratio_count,source_generation_status,caveat
V6_24_MVP_0104,CPU__Consumed__Region__BRA-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,BRA-Go Local,CPU|Organic|Consumed|Region,Theta,Challenger,wape,0.052125319925216,smape,0.05207784759033498,rmse,6038.4442307918725,mae,4428.670508595895,6,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0104,CPU__Consumed__Region__BRA-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,BRA-Go Local,CPU|Organic|Consumed|Region,ETS Explicit,Challenger,wape,0.052287184795053655,smape,0.05215260368084436,rmse,6125.442104771768,mae,4442.422868801188,7,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0104,CPU__Consumed__Region__BRA-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,BRA-Go Local,CPU|Organic|Consumed|Region,AutoARIMA,Challenger,wape,0.05244206656005778,smape,0.052883605497636654,rmse,5966.0638796306785,mae,4455.581930577253,8,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0104,CPU__Consumed__Region__BRA-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,BRA-Go Local,CPU|Organic|Consumed|Region,FixedGrowth_6,Baseline,wape,0.05258438521467776,smape,0.05213683058000277,rmse,6386.341222249004,mae,4467.6736055912925,9,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0104,CPU__Consumed__Region__BRA-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,BRA-Go Local,CPU|Organic|Consumed|Region,LinearRegression,Baseline,wape,0.0570086860065675,smape,0.05659008567704781,rmse,6557.122094008156,mae,4843.570971138605,10,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0104,CPU__Consumed__Region__BRA-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,BRA-Go Local,CPU|Organic|Consumed|Region,NLIN-DLIN_FIXED,Neural,wape,0.058432186250092784,smape,0.057768002059130574,rmse,7034.230818771838,mae,4964.514373625614,11,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0104,CPU__Consumed__Region__BRA-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,BRA-Go Local,CPU|Organic|Consumed|Region,FNAR-V2,Neural,wape,0.06800951726620713,smape,0.06811953169489951,rmse,7453.051576473982,mae,5778.223401847959,12,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0104,CPU__Consumed__Region__BRA-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,BRA-Go Local,CPU|Organic|Consumed|Region,ETS_Current,Baseline,wape,0.07354744065258283,smape,0.07565172581155052,rmse,7903.195115532457,mae,6248.736350551055,13,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0104,CPU__Consumed__Region__BRA-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,BRA-Go Local,CPU|Organic|Consumed|Region,SMLP-TCN,Neural,wape,0.07638837346607397,smape,0.07532984871593609,rmse,9057.080473769513,mae,6490.107633951545,14,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0104,CPU__Consumed__Region__BRA-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,BRA-Go Local,CPU|Organic|Consumed|Region,ARIMA_Fixed,Baseline,wape,0.15263783206292164,smape,0.1922248682071554,rmse,24862.687962313597,mae,12968.412785243405,15,FALSE,NOT_CHAMPION,300,11,1,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0105,CPU__Consumed__Region__CAN-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CAN-Go Local,CPU|Organic|Consumed|Region,LightGBM,Challenger,wape,0.04223048263387553,smape,0.04288479344201477,rmse,10732.405884477439,mae,8420.894342888956,1,TRUE,Lowest wape among all 15 governed models for this series,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0105,CPU__Consumed__Region__CAN-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CAN-Go Local,CPU|Organic|Consumed|Region,XGBoost,Challenger,wape,0.04677738738332292,smape,0.04783053139838686,rmse,11710.023203467073,mae,9327.56180426347,2,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0105,CPU__Consumed__Region__CAN-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CAN-Go Local,CPU|Organic|Consumed|Region,AutoARIMA,Challenger,wape,0.04927854780629065,smape,0.0502835842727225,rmse,12022.225987220072,mae,9826.301253656637,3,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0105,CPU__Consumed__Region__CAN-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CAN-Go Local,CPU|Organic|Consumed|Region,Theta,Challenger,wape,0.04952790313288938,smape,0.050507919962372146,rmse,12254.527464604122,mae,9876.023509434033,4,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0105,CPU__Consumed__Region__CAN-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CAN-Go Local,CPU|Organic|Consumed|Region,FixedGrowth_1_5,Baseline,wape,0.04953700078294926,smape,0.05034582504706878,rmse,12172.298001992773,mae,9877.83761017702,5,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0105,CPU__Consumed__Region__CAN-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CAN-Go Local,CPU|Organic|Consumed|Region,FixedGrowth_3,Baseline,wape,0.05045742772164221,smape,0.05105694763480093,rmse,12598.66300365281,mae,10061.373708219733,6,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0105,CPU__Consumed__Region__CAN-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CAN-Go Local,CPU|Organic|Consumed|Region,FixedGrowth_4,Baseline,wape,0.05134953328834287,smape,0.05178728442078285,rmse,13010.622305242388,mae,10239.262433409516,7,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0105,CPU__Consumed__Region__CAN-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CAN-Go Local,CPU|Organic|Consumed|Region,ETS Explicit,Challenger,wape,0.05201860623007649,smape,0.05298530978952338,rmse,12925.423273338009,mae,10372.677734363362,8,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0105,CPU__Consumed__Region__CAN-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CAN-Go Local,CPU|Organic|Consumed|Region,FixedGrowth_6,Baseline,wape,0.05448881479081306,smape,0.05448108601474012,rmse,14099.569706819757,mae,10865.245282672091,9,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0105,CPU__Consumed__Region__CAN-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CAN-Go Local,CPU|Organic|Consumed|Region,LinearRegression,Baseline,wape,0.055224753170916664,smape,0.05544836623987589,rmse,13623.232649665524,mae,11011.993767539232,10,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0105,CPU__Consumed__Region__CAN-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CAN-Go Local,CPU|Organic|Consumed|Region,NLIN-DLIN_FIXED,Neural,wape,0.05983304886507051,smape,0.061032078853308414,rmse,17680.22596845252,mae,11930.902781146648,11,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0105,CPU__Consumed__Region__CAN-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CAN-Go Local,CPU|Organic|Consumed|Region,FNAR-V2,Neural,wape,0.07278887809550275,smape,0.07367681115766875,rmse,18703.36088031871,mae,14514.336885365645,12,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0105,CPU__Consumed__Region__CAN-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CAN-Go Local,CPU|Organic|Consumed|Region,SMLP-TCN,Neural,wape,0.07715707415035793,smape,0.0754109360463413,rmse,19144.87840621674,mae,15385.369257073688,13,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0105,CPU__Consumed__Region__CAN-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CAN-Go Local,CPU|Organic|Consumed|Region,ETS_Current,Baseline,wape,0.09912845533486421,smape,0.10329842822332867,rmse,26827.783972415913,mae,19766.533477386234,14,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0105,CPU__Consumed__Region__CAN-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CAN-Go Local,CPU|Organic|Consumed|Region,ARIMA_Fixed,Baseline,wape,0.2392289716367067,smape,0.29559674108540074,rmse,74097.92360115972,mae,47703.02796148299,15,FALSE,NOT_CHAMPION,300,8,1,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0106,CPU__Consumed__Region__CHE-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CHE-Go Local,CPU|Organic|Consumed|Region,LightGBM,Challenger,wape,0.06911428277943972,smape,0.07382450052466946,rmse,3523.8844137876135,mae,2783.7759836870578,1,TRUE,Lowest wape among all 15 governed models for this series,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0106,CPU__Consumed__Region__CHE-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CHE-Go Local,CPU|Organic|Consumed|Region,NLIN-DLIN_FIXED,Neural,wape,0.078995095285284,smape,0.07784485208215691,rmse,3987.5148754919255,mae,3181.754049101731,2,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0106,CPU__Consumed__Region__CHE-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CHE-Go Local,CPU|Organic|Consumed|Region,AutoARIMA,Challenger,wape,0.07946798884157817,smape,0.08214458806413179,rmse,4045.539001904461,mae,3200.8011935111304,3,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0106,CPU__Consumed__Region__CHE-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CHE-Go Local,CPU|Organic|Consumed|Region,XGBoost,Challenger,wape,0.07965274744869659,smape,0.08216098595276172,rmse,4031.476341866996,mae,3208.242876367293,4,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0106,CPU__Consumed__Region__CHE-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CHE-Go Local,CPU|Organic|Consumed|Region,FixedGrowth_1_5,Baseline,wape,0.0804323781835511,smape,0.0825385674442686,rmse,4070.1759115068053,mae,3239.6447404763117,5,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0106,CPU__Consumed__Region__CHE-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CHE-Go Local,CPU|Organic|Consumed|Region,Theta,Challenger,wape,0.08052668417966144,smape,0.08265598534512722,rmse,4063.3776412651046,mae,3243.4431849733405,6,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0106,CPU__Consumed__Region__CHE-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CHE-Go Local,CPU|Organic|Consumed|Region,FixedGrowth_3,Baseline,wape,0.08173618211526366,smape,0.0832884257970578,rmse,4125.358324993597,mae,3292.1591836069856,7,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0106,CPU__Consumed__Region__CHE-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CHE-Go Local,CPU|Organic|Consumed|Region,LinearRegression,Baseline,wape,0.08216538365848898,smape,0.08569132879990306,rmse,3940.5598080248324,mae,3309.4465068655513,8,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0106,CPU__Consumed__Region__CHE-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CHE-Go Local,CPU|Organic|Consumed|Region,FixedGrowth_4,Baseline,wape,0.08280523978397294,smape,0.08398563149891958,rmse,4179.208940235308,mae,3335.2185476580685,9,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0106,CPU__Consumed__Region__CHE-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CHE-Go Local,CPU|Organic|Consumed|Region,FixedGrowth_6,Baseline,wape,0.08538455472313447,smape,0.08579112499018668,rmse,4325.493618141546,mae,3439.107855240366,10,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0106,CPU__Consumed__Region__CHE-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CHE-Go Local,CPU|Organic|Consumed|Region,ETS Explicit,Challenger,wape,0.08565176094848509,smape,0.08730742806956059,rmse,4282.536476296847,mae,3449.8703524104008,11,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0106,CPU__Consumed__Region__CHE-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CHE-Go Local,CPU|Organic|Consumed|Region,FNAR-V2,Neural,wape,0.08904951730178325,smape,0.0892703245391482,rmse,4412.152748035529,mae,3586.724735532862,12,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0106,CPU__Consumed__Region__CHE-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CHE-Go Local,CPU|Organic|Consumed|Region,SMLP-TCN,Neural,wape,0.09699391802851785,smape,0.0994242385672442,rmse,4768.20103420891,mae,3906.708262214973,13,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0106,CPU__Consumed__Region__CHE-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CHE-Go Local,CPU|Organic|Consumed|Region,ETS_Current,Baseline,wape,0.17157134702269888,smape,0.17473621956532095,rmse,8799.93847287818,mae,6910.528129978795,14,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0106,CPU__Consumed__Region__CHE-Go-Local,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CHE-Go Local,CPU|Organic|Consumed|Region,ARIMA_Fixed,Baseline,wape,0.3390603133938707,smape,0.39295650422511236,rmse,18028.444485903838,mae,13656.626669474008,15,FALSE,NOT_CHAMPION,300,9,1,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0107,CPU__Consumed__Region__CHN-Gallatin,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CHN-Gallatin,CPU|Organic|Consumed|Region,XGBoost,Challenger,wape,0.05194697270336771,smape,0.05362945174616833,rmse,668.3648502899508,mae,506.55327685699285,1,TRUE,Lowest wape among all 15 governed models for this series,297,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0107,CPU__Consumed__Region__CHN-Gallatin,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CHN-Gallatin,CPU|Organic|Consumed|Region,LinearRegression,Baseline,wape,0.05603713946813278,smape,0.05730184622357359,rmse,671.5511599443037,mae,546.4379374976502,2,FALSE,NOT_CHAMPION,297,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0107,CPU__Consumed__Region__CHN-Gallatin,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CHN-Gallatin,CPU|Organic|Consumed|Region,AutoARIMA,Challenger,wape,0.05983313212365521,smape,0.060291942677509196,rmse,695.5066936938082,mae,583.4540025060987,3,FALSE,NOT_CHAMPION,297,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0107,CPU__Consumed__Region__CHN-Gallatin,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CHN-Gallatin,CPU|Organic|Consumed|Region,Theta,Challenger,wape,0.0632902792884574,smape,0.06392786597892001,rmse,733.0908915893056,mae,617.1658654650327,4,FALSE,NOT_CHAMPION,297,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0107,CPU__Consumed__Region__CHN-Gallatin,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CHN-Gallatin,CPU|Organic|Consumed|Region,FixedGrowth_1_5,Baseline,wape,0.06444353289936341,smape,0.06488539268095662,rmse,742.2053678729228,mae,628.4116487176482,5,FALSE,NOT_CHAMPION,297,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0107,CPU__Consumed__Region__CHN-Gallatin,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CHN-Gallatin,CPU|Organic|Consumed|Region,LightGBM,Challenger,wape,0.06491345225872079,smape,0.06816171087296313,rmse,791.448282896933,mae,632.993998351385,6,FALSE,NOT_CHAMPION,297,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0107,CPU__Consumed__Region__CHN-Gallatin,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CHN-Gallatin,CPU|Organic|Consumed|Region,ETS Explicit,Challenger,wape,0.06515228937573193,smape,0.06603909854368872,rmse,763.1159125454343,mae,635.3229834290703,7,FALSE,NOT_CHAMPION,297,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0107,CPU__Consumed__Region__CHN-Gallatin,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CHN-Gallatin,CPU|Organic|Consumed|Region,FixedGrowth_3,Baseline,wape,0.06632463347759207,smape,0.06641577121280944,rmse,758.5875867116048,mae,646.7549248011366,8,FALSE,NOT_CHAMPION,297,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0107,CPU__Consumed__Region__CHN-Gallatin,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CHN-Gallatin,CPU|Organic|Consumed|Region,FixedGrowth_4,Baseline,wape,0.06775980450430936,smape,0.0676051676111691,rmse,774.7371096002606,mae,660.7497843396352,9,FALSE,NOT_CHAMPION,297,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0107,CPU__Consumed__Region__CHN-Gallatin,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CHN-Gallatin,CPU|Organic|Consumed|Region,FixedGrowth_6,Baseline,wape,0.0713307444857204,smape,0.07059569353265006,rmse,818.434061630458,mae,695.5712812413428,10,FALSE,NOT_CHAMPION,297,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
V6_24_MVP_0107,CPU__Consumed__Region__CHN-Gallatin,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,Consumed,NOT_APPLICABLE,Region,CHN-Gallatin,CPU|Organic|Consumed|Region,NLIN-DLIN_FIXED,Neural,wape,0.07397675723657511,smape,0.07438971363340283,rmse,902.1409032483521,mae,721.373486062875,11,FALSE,NOT_CHAMPION,297,0,0,GENERATED_P5,"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet; must be generated in P5"
