series_key,window_id,model_name,status,message,runtime_s
ARE-Go Local,5,FixedGrowth_1_5,completed,,0.001
ARE-Go Local,5,FixedGrowth_3,completed,,0.001
ARE-Go Local,5,FixedGrowth_4,completed,,0.001
ARE-Go Local,5,FixedGrowth_6,completed,,0.001
ARE-Go Local,5,AutoARIMA,completed,,0.137
ARE-Go Local,5,Theta,completed,,0.004
ARE-Go Local,5,ETS Explicit,completed,,0.035
ARE-Go Local,5,LightGBM,completed,,0.043
ARE-Go Local,5,XGBoost,completed,,0.053
ARE-Go Local,5,FastNeuralAR_MLP,completed,,0.354
ARE-Go Local,6,ARIMA_Fixed,completed,,0.001
ARE-Go Local,6,ETS_Current,completed,,0.001
ARE-Go Local,6,LinearRegression,completed,,0.003
ARE-Go Local,6,FixedGrowth_1_5,completed,,0.001
ARE-Go Local,6,FixedGrowth_3,completed,,0.001
ARE-Go Local,6,FixedGrowth_4,completed,,0.001
ARE-Go Local,6,FixedGrowth_6,completed,,0.001
ARE-Go Local,6,AutoARIMA,completed,,0.144
ARE-Go Local,6,Theta,completed,,0.005
ARE-Go Local,6,ETS Explicit,completed,,0.035
ARE-Go Local,6,LightGBM,completed,,0.042
ARE-Go Local,6,XGBoost,completed,,0.053
ARE-Go Local,6,FastNeuralAR_MLP,completed,,0.36
ARE-Go Local,7,ARIMA_Fixed,completed,,0.001
ARE-Go Local,7,ETS_Current,completed,,0.001
ARE-Go Local,7,LinearRegression,completed,,0.004
ARE-Go Local,7,FixedGrowth_1_5,completed,,0.001
ARE-Go Local,7,FixedGrowth_3,completed,,0.001
ARE-Go Local,7,FixedGrowth_4,completed,,0.001
ARE-Go Local,7,FixedGrowth_6,completed,,0.001
ARE-Go Local,7,AutoARIMA,completed,,0.154
ARE-Go Local,7,Theta,completed,,0.004
ARE-Go Local,7,ETS Explicit,completed,,0.037
ARE-Go Local,7,LightGBM,completed,,0.043
ARE-Go Local,7,XGBoost,completed,,0.054
ARE-Go Local,7,FastNeuralAR_MLP,completed,,0.36
ARE-Go Local,8,ARIMA_Fixed,completed,,0.001
ARE-Go Local,8,ETS_Current,completed,,0.001
ARE-Go Local,8,LinearRegression,completed,,0.003
ARE-Go Local,8,FixedGrowth_1_5,completed,,0.001
ARE-Go Local,8,FixedGrowth_3,completed,,0.001
ARE-Go Local,8,FixedGrowth_4,completed,,0.001
ARE-Go Local,8,FixedGrowth_6,completed,,0.001
ARE-Go Local,8,AutoARIMA,completed,,1.065
ARE-Go Local,8,Theta,completed,,0.005
ARE-Go Local,8,ETS Explicit,completed,,0.036
ARE-Go Local,8,LightGBM,completed,,0.043
ARE-Go Local,8,XGBoost,completed,,0.053
ARE-Go Local,8,FastNeuralAR_MLP,completed,,0.384
ARE-Go Local,9,ARIMA_Fixed,completed,,0.001
ARE-Go Local,9,ETS_Current,completed,,0.001
ARE-Go Local,9,LinearRegression,completed,,0.003
ARE-Go Local,9,FixedGrowth_1_5,completed,,0.001
ARE-Go Local,9,FixedGrowth_3,completed,,0.001
ARE-Go Local,9,FixedGrowth_4,completed,,0.001
ARE-Go Local,9,FixedGrowth_6,completed,,0.001
ARE-Go Local,9,AutoARIMA,completed,,0.148
ARE-Go Local,9,Theta,completed,,0.005
ARE-Go Local,9,ETS Explicit,completed,,0.037
ARE-Go Local,9,LightGBM,completed,,0.043
ARE-Go Local,9,XGBoost,completed,,0.055
ARE-Go Local,9,FastNeuralAR_MLP,completed,,0.384
ARE-Go Local,10,ARIMA_Fixed,completed,,0.001
ARE-Go Local,10,ETS_Current,completed,,0.001
ARE-Go Local,10,LinearRegression,completed,,0.003
ARE-Go Local,10,FixedGrowth_1_5,completed,,0.001
ARE-Go Local,10,FixedGrowth_3,completed,,0.001
ARE-Go Local,10,FixedGrowth_4,completed,,0.001
ARE-Go Local,10,FixedGrowth_6,completed,,0.001
ARE-Go Local,10,AutoARIMA,completed,,1.115
ARE-Go Local,10,Theta,completed,,0.005
ARE-Go Local,10,ETS Explicit,completed,,0.04
ARE-Go Local,10,LightGBM,completed,,0.044
ARE-Go Local,10,XGBoost,completed,,0.055
ARE-Go Local,10,FastNeuralAR_MLP,completed,,0.384
ARE-Go Local,11,ARIMA_Fixed,completed,,0.001
ARE-Go Local,11,ETS_Current,completed,,0.001
ARE-Go Local,11,LinearRegression,completed,,0.003
ARE-Go Local,11,FixedGrowth_1_5,completed,,0.001
ARE-Go Local,11,FixedGrowth_3,completed,,0.001
ARE-Go Local,11,FixedGrowth_4,completed,,0.001
ARE-Go Local,11,FixedGrowth_6,completed,,0.001
ARE-Go Local,11,AutoARIMA,completed,,1.145
ARE-Go Local,11,Theta,completed,,0.005
ARE-Go Local,11,ETS Explicit,completed,,0.042
ARE-Go Local,11,LightGBM,completed,,0.041
ARE-Go Local,11,XGBoost,completed,,0.054
ARE-Go Local,11,FastNeuralAR_MLP,completed,,0.396
ARE-Go Local,12,ARIMA_Fixed,completed,,0.001
ARE-Go Local,12,ETS_Current,completed,,0.001
ARE-Go Local,12,LinearRegression,completed,,0.003
ARE-Go Local,12,FixedGrowth_1_5,completed,,0.001
ARE-Go Local,12,FixedGrowth_3,completed,,0.001
ARE-Go Local,12,FixedGrowth_4,completed,,0.001
ARE-Go Local,12,FixedGrowth_6,completed,,0.001
ARE-Go Local,12,AutoARIMA,completed,,1.127
ARE-Go Local,12,Theta,completed,,0.005
ARE-Go Local,12,ETS Explicit,completed,,0.04
ARE-Go Local,12,LightGBM,completed,,0.044
ARE-Go Local,12,XGBoost,completed,,0.054
ARE-Go Local,12,FastNeuralAR_MLP,completed,,0.423
AUS-Go Local,1,ARIMA_Fixed,completed,,0.001
AUS-Go Local,1,ETS_Current,completed,,0.001
AUS-Go Local,1,LinearRegression,completed,,0.003
AUS-Go Local,1,FixedGrowth_1_5,completed,,0.001
AUS-Go Local,1,FixedGrowth_3,completed,,0.001
AUS-Go Local,1,FixedGrowth_4,completed,,0.001
AUS-Go Local,1,FixedGrowth_6,completed,,0.001
AUS-Go Local,1,AutoARIMA,completed,,0.371
AUS-Go Local,1,Theta,completed,,0.005
AUS-Go Local,1,ETS Explicit,completed,,0.031
AUS-Go Local,1,LightGBM,completed,,0.042
AUS-Go Local,1,XGBoost,completed,,0.053
AUS-Go Local,1,FastNeuralAR_MLP,completed,,0.323
AUS-Go Local,2,ARIMA_Fixed,completed,,0.001
AUS-Go Local,2,ETS_Current,completed,,0.001
AUS-Go Local,2,LinearRegression,completed,,0.003
AUS-Go Local,2,FixedGrowth_1_5,completed,,0.001
AUS-Go Local,2,FixedGrowth_3,completed,,0.001
AUS-Go Local,2,FixedGrowth_4,completed,,0.001
AUS-Go Local,2,FixedGrowth_6,completed,,0.001
AUS-Go Local,2,AutoARIMA,completed,,0.398
AUS-Go Local,2,Theta,completed,,0.004
AUS-Go Local,2,ETS Explicit,completed,,0.031
AUS-Go Local,2,LightGBM,completed,,0.042
AUS-Go Local,2,XGBoost,completed,,0.053
AUS-Go Local,2,FastNeuralAR_MLP,completed,,0.022
AUS-Go Local,3,ARIMA_Fixed,completed,,0.001
AUS-Go Local,3,ETS_Current,completed,,0.001
AUS-Go Local,3,LinearRegression,completed,,0.003
AUS-Go Local,3,FixedGrowth_1_5,completed,,0.001
AUS-Go Local,3,FixedGrowth_3,completed,,0.001
AUS-Go Local,3,FixedGrowth_4,completed,,0.001
AUS-Go Local,3,FixedGrowth_6,completed,,0.001
AUS-Go Local,3,AutoARIMA,completed,,0.446
AUS-Go Local,3,Theta,completed,,0.005
AUS-Go Local,3,ETS Explicit,completed,,0.033
AUS-Go Local,3,LightGBM,completed,,0.042
AUS-Go Local,3,XGBoost,completed,,0.056
AUS-Go Local,3,FastNeuralAR_MLP,completed,,0.023
AUS-Go Local,4,ARIMA_Fixed,completed,,0.001
AUS-Go Local,4,ETS_Current,completed,,0.001
AUS-Go Local,4,LinearRegression,completed,,0.003
AUS-Go Local,4,FixedGrowth_1_5,completed,,0.001
AUS-Go Local,4,FixedGrowth_3,completed,,0.001
AUS-Go Local,4,FixedGrowth_4,completed,,0.001
AUS-Go Local,4,FixedGrowth_6,completed,,0.001
AUS-Go Local,4,AutoARIMA,completed,,0.477
AUS-Go Local,4,Theta,completed,,0.005
AUS-Go Local,4,ETS Explicit,completed,,0.034
AUS-Go Local,4,LightGBM,completed,,0.043
AUS-Go Local,4,XGBoost,completed,,0.056
AUS-Go Local,4,FastNeuralAR_MLP,completed,,0.351
AUS-Go Local,5,ARIMA_Fixed,completed,,0.001
AUS-Go Local,5,ETS_Current,completed,,0.001
AUS-Go Local,5,LinearRegression,completed,,0.003
AUS-Go Local,5,FixedGrowth_1_5,completed,,0.001
AUS-Go Local,5,FixedGrowth_3,completed,,0.001
AUS-Go Local,5,FixedGrowth_4,completed,,0.001
AUS-Go Local,5,FixedGrowth_6,completed,,0.001
AUS-Go Local,5,AutoARIMA,completed,,0.602
AUS-Go Local,5,Theta,completed,,0.004
AUS-Go Local,5,ETS Explicit,completed,,0.035
AUS-Go Local,5,LightGBM,completed,,0.044
AUS-Go Local,5,XGBoost,completed,,0.053
AUS-Go Local,5,FastNeuralAR_MLP,completed,,0.35
AUS-Go Local,6,ARIMA_Fixed,completed,,0.001
AUS-Go Local,6,ETS_Current,completed,,0.001
AUS-Go Local,6,LinearRegression,completed,,0.002
AUS-Go Local,6,FixedGrowth_1_5,completed,,0.001
AUS-Go Local,6,FixedGrowth_3,completed,,0.001
AUS-Go Local,6,FixedGrowth_4,completed,,0.001
AUS-Go Local,6,FixedGrowth_6,completed,,0.001
AUS-Go Local,6,AutoARIMA,completed,,0.609
AUS-Go Local,6,Theta,completed,,0.006
AUS-Go Local,6,ETS Explicit,completed,,0.036
AUS-Go Local,6,LightGBM,completed,,0.045
AUS-Go Local,6,XGBoost,completed,,0.056
AUS-Go Local,6,FastNeuralAR_MLP,completed,,0.025
AUS-Go Local,7,ARIMA_Fixed,completed,,0.001
AUS-Go Local,7,ETS_Current,completed,,0.001
AUS-Go Local,7,LinearRegression,completed,,0.003
AUS-Go Local,7,FixedGrowth_1_5,completed,,0.001
AUS-Go Local,7,FixedGrowth_3,completed,,0.001
AUS-Go Local,7,FixedGrowth_4,completed,,0.001
AUS-Go Local,7,FixedGrowth_6,completed,,0.001
AUS-Go Local,7,AutoARIMA,completed,,1.097
AUS-Go Local,7,Theta,completed,,0.005
AUS-Go Local,7,ETS Explicit,completed,,0.04
AUS-Go Local,7,LightGBM,completed,,0.042
AUS-Go Local,7,XGBoost,completed,,0.057
AUS-Go Local,7,FastNeuralAR_MLP,completed,,0.351
AUS-Go Local,8,ARIMA_Fixed,completed,,0.001
AUS-Go Local,8,ETS_Current,completed,,0.001
AUS-Go Local,8,LinearRegression,completed,,0.003
AUS-Go Local,8,FixedGrowth_1_5,completed,,0.001
AUS-Go Local,8,FixedGrowth_3,completed,,0.001
AUS-Go Local,8,FixedGrowth_4,completed,,0.001
AUS-Go Local,8,FixedGrowth_6,completed,,0.001
AUS-Go Local,8,AutoARIMA,completed,,1.188
AUS-Go Local,8,Theta,completed,,0.005
AUS-Go Local,8,ETS Explicit,completed,,0.036
AUS-Go Local,8,LightGBM,completed,,0.042
AUS-Go Local,8,XGBoost,completed,,0.058
AUS-Go Local,8,FastNeuralAR_MLP,completed,,0.386
AUS-Go Local,9,ARIMA_Fixed,completed,,0.001
AUS-Go Local,9,ETS_Current,completed,,0.001
AUS-Go Local,9,LinearRegression,completed,,0.003
AUS-Go Local,9,FixedGrowth_1_5,completed,,0.001
AUS-Go Local,9,FixedGrowth_3,completed,,0.001
AUS-Go Local,9,FixedGrowth_4,completed,,0.001
AUS-Go Local,9,FixedGrowth_6,completed,,0.001
AUS-Go Local,9,AutoARIMA,completed,,0.919
AUS-Go Local,9,Theta,completed,,0.007
AUS-Go Local,9,ETS Explicit,completed,,0.039
AUS-Go Local,9,LightGBM,completed,,0.043
AUS-Go Local,9,XGBoost,completed,,0.058
AUS-Go Local,9,FastNeuralAR_MLP,completed,,0.389
AUS-Go Local,10,ARIMA_Fixed,completed,,0.001
AUS-Go Local,10,ETS_Current,completed,,0.001
AUS-Go Local,10,LinearRegression,completed,,0.003
AUS-Go Local,10,FixedGrowth_1_5,completed,,0.001
AUS-Go Local,10,FixedGrowth_3,completed,,0.001
AUS-Go Local,10,FixedGrowth_4,completed,,0.001
AUS-Go Local,10,FixedGrowth_6,completed,,0.001
AUS-Go Local,10,AutoARIMA,completed,,0.663
AUS-Go Local,10,Theta,completed,,0.006
AUS-Go Local,10,ETS Explicit,completed,,0.039
AUS-Go Local,10,LightGBM,completed,,0.043
AUS-Go Local,10,XGBoost,completed,,0.062
AUS-Go Local,10,FastNeuralAR_MLP,completed,,0.394
AUS-Go Local,11,ARIMA_Fixed,completed,,0.001
AUS-Go Local,11,ETS_Current,completed,,0.001
AUS-Go Local,11,LinearRegression,completed,,0.003
AUS-Go Local,11,FixedGrowth_1_5,completed,,0.001
AUS-Go Local,11,FixedGrowth_3,completed,,0.001
AUS-Go Local,11,FixedGrowth_4,completed,,0.001
AUS-Go Local,11,FixedGrowth_6,completed,,0.001
AUS-Go Local,11,AutoARIMA,completed,,0.673
AUS-Go Local,11,Theta,completed,,0.007
AUS-Go Local,11,ETS Explicit,completed,,0.039
AUS-Go Local,11,LightGBM,completed,,0.044
AUS-Go Local,11,XGBoost,completed,,0.063
AUS-Go Local,11,FastNeuralAR_MLP,completed,,0.396
AUS-Go Local,12,ARIMA_Fixed,completed,,0.001
AUS-Go Local,12,ETS_Current,completed,,0.001
AUS-Go Local,12,LinearRegression,completed,,0.003
AUS-Go Local,12,FixedGrowth_1_5,completed,,0.001
AUS-Go Local,12,FixedGrowth_3,completed,,0.001
AUS-Go Local,12,FixedGrowth_4,completed,,0.001
AUS-Go Local,12,FixedGrowth_6,completed,,0.001
AUS-Go Local,12,AutoARIMA,completed,,0.703
AUS-Go Local,12,Theta,completed,,0.008
AUS-Go Local,12,ETS Explicit,completed,,0.04
AUS-Go Local,12,LightGBM,completed,,0.045
AUS-Go Local,12,XGBoost,completed,,0.06
AUS-Go Local,12,FastNeuralAR_MLP,completed,,0.414
BRA-Go Local,1,ARIMA_Fixed,completed,,0.001
BRA-Go Local,1,ETS_Current,completed,,0.001
BRA-Go Local,1,LinearRegression,completed,,0.002
BRA-Go Local,1,FixedGrowth_1_5,completed,,0.001
BRA-Go Local,1,FixedGrowth_3,completed,,0.001
BRA-Go Local,1,FixedGrowth_4,completed,,0.001
BRA-Go Local,1,FixedGrowth_6,completed,,0.001
BRA-Go Local,1,AutoARIMA,completed,,0.757
BRA-Go Local,1,Theta,completed,,0.004
BRA-Go Local,1,ETS Explicit,completed,,0.023
BRA-Go Local,1,LightGBM,completed,,0.04
BRA-Go Local,1,XGBoost,completed,,0.052
BRA-Go Local,1,FastNeuralAR_MLP,completed,,0.245
BRA-Go Local,2,ARIMA_Fixed,completed,,0.001
BRA-Go Local,2,ETS_Current,completed,,0.001
BRA-Go Local,2,LinearRegression,completed,,0.003
BRA-Go Local,2,FixedGrowth_1_5,completed,,0.001
BRA-Go Local,2,FixedGrowth_3,completed,,0.001
BRA-Go Local,2,FixedGrowth_4,completed,,0.001
BRA-Go Local,2,FixedGrowth_6,completed,,0.001
BRA-Go Local,2,AutoARIMA,completed,,0.801
BRA-Go Local,2,Theta,completed,,0.004
BRA-Go Local,2,ETS Explicit,completed,,0.025
BRA-Go Local,2,LightGBM,completed,,0.039
BRA-Go Local,2,XGBoost,completed,,0.053
BRA-Go Local,2,FastNeuralAR_MLP,completed,,0.251
BRA-Go Local,3,ARIMA_Fixed,completed,,0.001
BRA-Go Local,3,ETS_Current,completed,,0.001
BRA-Go Local,3,LinearRegression,completed,,0.002
BRA-Go Local,3,FixedGrowth_1_5,completed,,0.001
BRA-Go Local,3,FixedGrowth_3,completed,,0.001
BRA-Go Local,3,FixedGrowth_4,completed,,0.001
BRA-Go Local,3,FixedGrowth_6,completed,,0.001
BRA-Go Local,3,AutoARIMA,completed,,0.896
BRA-Go Local,3,Theta,completed,,0.004
BRA-Go Local,3,ETS Explicit,completed,,0.025
BRA-Go Local,3,LightGBM,completed,,0.043
BRA-Go Local,3,XGBoost,completed,,0.052
BRA-Go Local,3,FastNeuralAR_MLP,completed,,0.283
BRA-Go Local,4,ARIMA_Fixed,completed,,0.001
BRA-Go Local,4,ETS_Current,completed,,0.001
BRA-Go Local,4,LinearRegression,completed,,0.003
BRA-Go Local,4,FixedGrowth_1_5,completed,,0.001
BRA-Go Local,4,FixedGrowth_3,completed,,0.001
BRA-Go Local,4,FixedGrowth_4,completed,,0.001
BRA-Go Local,4,FixedGrowth_6,completed,,0.001
BRA-Go Local,4,AutoARIMA,completed,,0.742
BRA-Go Local,4,Theta,completed,,0.005
BRA-Go Local,4,ETS Explicit,completed,,0.028
BRA-Go Local,4,LightGBM,completed,,0.042
BRA-Go Local,4,XGBoost,completed,,0.056
BRA-Go Local,4,FastNeuralAR_MLP,completed,,0.294
BRA-Go Local,5,ARIMA_Fixed,completed,,0.001
BRA-Go Local,5,ETS_Current,completed,,0.001
BRA-Go Local,5,LinearRegression,completed,,0.003
BRA-Go Local,5,FixedGrowth_1_5,completed,,0.001
BRA-Go Local,5,FixedGrowth_3,completed,,0.001
BRA-Go Local,5,FixedGrowth_4,completed,,0.001
BRA-Go Local,5,FixedGrowth_6,completed,,0.001
BRA-Go Local,5,AutoARIMA,completed,,0.894
BRA-Go Local,5,Theta,completed,,0.004
BRA-Go Local,5,ETS Explicit,completed,,0.027
BRA-Go Local,5,LightGBM,completed,,0.042
BRA-Go Local,5,XGBoost,completed,,0.056
BRA-Go Local,5,FastNeuralAR_MLP,completed,,0.285
BRA-Go Local,6,ARIMA_Fixed,completed,,0.001
BRA-Go Local,6,ETS_Current,completed,,0.001
BRA-Go Local,6,LinearRegression,completed,,0.003
BRA-Go Local,6,FixedGrowth_1_5,completed,,0.001
BRA-Go Local,6,FixedGrowth_3,completed,,0.001
BRA-Go Local,6,FixedGrowth_4,completed,,0.001
BRA-Go Local,6,FixedGrowth_6,completed,,0.001
BRA-Go Local,6,AutoARIMA,completed,,0.884
BRA-Go Local,6,Theta,completed,,0.005
BRA-Go Local,6,ETS Explicit,completed,,0.029
BRA-Go Local,6,LightGBM,completed,,0.042
BRA-Go Local,6,XGBoost,completed,,0.053
BRA-Go Local,6,FastNeuralAR_MLP,completed,,0.284
BRA-Go Local,7,ARIMA_Fixed,completed,,0.001
BRA-Go Local,7,ETS_Current,completed,,0.001
BRA-Go Local,7,LinearRegression,completed,,0.002
BRA-Go Local,7,FixedGrowth_1_5,completed,,0.001
BRA-Go Local,7,FixedGrowth_3,completed,,0.001
BRA-Go Local,7,FixedGrowth_4,completed,,0.001
BRA-Go Local,7,FixedGrowth_6,completed,,0.001
BRA-Go Local,7,AutoARIMA,completed,,0.834
BRA-Go Local,7,Theta,completed,,0.004
BRA-Go Local,7,ETS Explicit,completed,,0.031
BRA-Go Local,7,LightGBM,completed,,0.041
BRA-Go Local,7,XGBoost,completed,,0.055
BRA-Go Local,7,FastNeuralAR_MLP,completed,,0.309
BRA-Go Local,8,ARIMA_Fixed,completed,,0.001
BRA-Go Local,8,ETS_Current,completed,,0.001
BRA-Go Local,8,LinearRegression,completed,,0.003
BRA-Go Local,8,FixedGrowth_1_5,completed,,0.001
BRA-Go Local,8,FixedGrowth_3,completed,,0.001
BRA-Go Local,8,FixedGrowth_4,completed,,0.001
BRA-Go Local,8,FixedGrowth_6,completed,,0.001
BRA-Go Local,8,AutoARIMA,completed,,0.83
BRA-Go Local,8,Theta,completed,,0.005
BRA-Go Local,8,ETS Explicit,completed,,0.032
BRA-Go Local,8,LightGBM,completed,,0.041
BRA-Go Local,8,XGBoost,completed,,0.054
BRA-Go Local,8,FastNeuralAR_MLP,completed,,0.316
BRA-Go Local,9,ARIMA_Fixed,completed,,0.001
BRA-Go Local,9,ETS_Current,completed,,0.001
BRA-Go Local,9,LinearRegression,completed,,0.003
BRA-Go Local,9,FixedGrowth_1_5,completed,,0.001
BRA-Go Local,9,FixedGrowth_3,completed,,0.001
BRA-Go Local,9,FixedGrowth_4,completed,,0.001
BRA-Go Local,9,FixedGrowth_6,completed,,0.001
BRA-Go Local,9,AutoARIMA,completed,,0.872
BRA-Go Local,9,Theta,completed,,0.004
BRA-Go Local,9,ETS Explicit,completed,,0.032
BRA-Go Local,9,LightGBM,completed,,0.058
BRA-Go Local,9,XGBoost,completed,,0.069
BRA-Go Local,9,FastNeuralAR_MLP,completed,,0.325
BRA-Go Local,10,ARIMA_Fixed,completed,,0.001
BRA-Go Local,10,ETS_Current,completed,,0.001
BRA-Go Local,10,LinearRegression,completed,,0.003
BRA-Go Local,10,FixedGrowth_1_5,completed,,0.001
BRA-Go Local,10,FixedGrowth_3,completed,,0.001
BRA-Go Local,10,FixedGrowth_4,completed,,0.001
BRA-Go Local,10,FixedGrowth_6,completed,,0.001
BRA-Go Local,10,AutoARIMA,completed,,0.848
BRA-Go Local,10,Theta,completed,,0.004
BRA-Go Local,10,ETS Explicit,completed,,0.031
BRA-Go Local,10,LightGBM,completed,,0.043
BRA-Go Local,10,XGBoost,completed,,0.054
BRA-Go Local,10,FastNeuralAR_MLP,completed,,0.327
BRA-Go Local,11,ARIMA_Fixed,completed,,0.001
BRA-Go Local,11,ETS_Current,completed,,0.001
BRA-Go Local,11,LinearRegression,completed,,0.002
BRA-Go Local,11,FixedGrowth_1_5,completed,,0.001
BRA-Go Local,11,FixedGrowth_3,completed,,0.001
BRA-Go Local,11,FixedGrowth_4,completed,,0.001
BRA-Go Local,11,FixedGrowth_6,completed,,0.001
BRA-Go Local,11,AutoARIMA,completed,,0.969
BRA-Go Local,11,Theta,completed,,0.004
BRA-Go Local,11,ETS Explicit,completed,,0.036
BRA-Go Local,11,LightGBM,completed,,0.043
BRA-Go Local,11,XGBoost,completed,,0.058
BRA-Go Local,11,FastNeuralAR_MLP,completed,,0.356
BRA-Go Local,12,ARIMA_Fixed,completed,,0.001
BRA-Go Local,12,ETS_Current,completed,,0.001
BRA-Go Local,12,LinearRegression,completed,,0.003
BRA-Go Local,12,FixedGrowth_1_5,completed,,0.001
BRA-Go Local,12,FixedGrowth_3,completed,,0.001
BRA-Go Local,12,FixedGrowth_4,completed,,0.001
BRA-Go Local,12,FixedGrowth_6,completed,,0.001
BRA-Go Local,12,AutoARIMA,completed,,1.196
BRA-Go Local,12,Theta,completed,,0.006
BRA-Go Local,12,ETS Explicit,completed,,0.037
BRA-Go Local,12,LightGBM,completed,,0.045
BRA-Go Local,12,XGBoost,completed,,0.055
BRA-Go Local,12,FastNeuralAR_MLP,completed,,0.354
CAN-Go Local,1,ARIMA_Fixed,completed,,0.001
CAN-Go Local,1,ETS_Current,completed,,0.001
CAN-Go Local,1,LinearRegression,completed,,0.003
CAN-Go Local,1,FixedGrowth_1_5,completed,,0.001
CAN-Go Local,1,FixedGrowth_3,completed,,0.001
CAN-Go Local,1,FixedGrowth_4,completed,,0.001
CAN-Go Local,1,FixedGrowth_6,completed,,0.001
CAN-Go Local,1,AutoARIMA,completed,,0.371
CAN-Go Local,1,Theta,completed,,0.005
CAN-Go Local,1,ETS Explicit,completed,,0.029
CAN-Go Local,1,LightGBM,completed,,0.042
CAN-Go Local,1,XGBoost,completed,,0.055
CAN-Go Local,1,FastNeuralAR_MLP,completed,,0.315
CAN-Go Local,2,ARIMA_Fixed,completed,,0.001
CAN-Go Local,2,ETS_Current,completed,,0.001
CAN-Go Local,2,LinearRegression,completed,,0.003
CAN-Go Local,2,FixedGrowth_1_5,completed,,0.001
CAN-Go Local,2,FixedGrowth_3,completed,,0.001
CAN-Go Local,2,FixedGrowth_4,completed,,0.001
CAN-Go Local,2,FixedGrowth_6,completed,,0.001
CAN-Go Local,2,AutoARIMA,completed,,0.373
CAN-Go Local,2,Theta,completed,,0.004
CAN-Go Local,2,ETS Explicit,completed,,0.033
CAN-Go Local,2,LightGBM,completed,,0.043
CAN-Go Local,2,XGBoost,completed,,0.057
CAN-Go Local,2,FastNeuralAR_MLP,completed,,0.328
CAN-Go Local,3,ARIMA_Fixed,completed,,0.001
CAN-Go Local,3,ETS_Current,completed,,0.001
CAN-Go Local,3,LinearRegression,completed,,0.003
CAN-Go Local,3,FixedGrowth_1_5,completed,,0.001
CAN-Go Local,3,FixedGrowth_3,completed,,0.001
CAN-Go Local,3,FixedGrowth_4,completed,,0.001
CAN-Go Local,3,FixedGrowth_6,completed,,0.001
CAN-Go Local,3,AutoARIMA,completed,,0.405
CAN-Go Local,3,Theta,completed,,0.004
CAN-Go Local,3,ETS Explicit,completed,,0.034
CAN-Go Local,3,LightGBM,completed,,0.044
CAN-Go Local,3,XGBoost,completed,,0.055
CAN-Go Local,3,FastNeuralAR_MLP,completed,,0.327
CAN-Go Local,4,ARIMA_Fixed,completed,,0.001
CAN-Go Local,4,ETS_Current,completed,,0.001
CAN-Go Local,4,LinearRegression,completed,,0.003
CAN-Go Local,4,FixedGrowth_1_5,completed,,0.001
CAN-Go Local,4,FixedGrowth_3,completed,,0.001
CAN-Go Local,4,FixedGrowth_4,completed,,0.001
CAN-Go Local,4,FixedGrowth_6,completed,,0.001
CAN-Go Local,4,AutoARIMA,completed,,0.435
CAN-Go Local,4,Theta,completed,,0.004
CAN-Go Local,4,ETS Explicit,completed,,0.033
CAN-Go Local,4,LightGBM,completed,,0.043
CAN-Go Local,4,XGBoost,completed,,0.055
CAN-Go Local,4,FastNeuralAR_MLP,completed,,0.362
CAN-Go Local,5,ARIMA_Fixed,completed,,0.001
CAN-Go Local,5,ETS_Current,completed,,0.001
CAN-Go Local,5,LinearRegression,completed,,0.003
CAN-Go Local,5,FixedGrowth_1_5,completed,,0.001
CAN-Go Local,5,FixedGrowth_3,completed,,0.001
CAN-Go Local,5,FixedGrowth_4,completed,,0.001
CAN-Go Local,5,FixedGrowth_6,completed,,0.001
CAN-Go Local,5,AutoARIMA,completed,,0.428
CAN-Go Local,5,Theta,completed,,0.004
CAN-Go Local,5,ETS Explicit,completed,,0.033
CAN-Go Local,5,LightGBM,completed,,0.043
CAN-Go Local,5,XGBoost,completed,,0.053
CAN-Go Local,5,FastNeuralAR_MLP,completed,,0.357
CAN-Go Local,6,ARIMA_Fixed,completed,,0.001
CAN-Go Local,6,ETS_Current,completed,,0.001
CAN-Go Local,6,LinearRegression,completed,,0.003
CAN-Go Local,6,FixedGrowth_1_5,completed,,0.001
CAN-Go Local,6,FixedGrowth_3,completed,,0.001
CAN-Go Local,6,FixedGrowth_4,completed,,0.001
CAN-Go Local,6,FixedGrowth_6,completed,,0.001
CAN-Go Local,6,AutoARIMA,completed,,0.454
CAN-Go Local,6,Theta,completed,,0.005
CAN-Go Local,6,ETS Explicit,completed,,0.035
CAN-Go Local,6,LightGBM,completed,,0.042
CAN-Go Local,6,XGBoost,completed,,0.057
CAN-Go Local,6,FastNeuralAR_MLP,completed,,0.349
CAN-Go Local,7,ARIMA_Fixed,completed,,0.001
CAN-Go Local,7,ETS_Current,completed,,0.001
CAN-Go Local,7,LinearRegression,completed,,0.003
CAN-Go Local,7,FixedGrowth_1_5,completed,,0.001
CAN-Go Local,7,FixedGrowth_3,completed,,0.001
CAN-Go Local,7,FixedGrowth_4,completed,,0.001
