DateTime,Key,Value,ModelVersion,ForecastVersion,Scenario,Resource,ValueType
2026-12-16,APC-Dedicated,31.294294192279267,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-17,APC-Dedicated,31.303735111211502,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-18,APC-Dedicated,31.31317603014374,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-19,APC-Dedicated,31.32261694907598,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-20,APC-Dedicated,31.332057868008217,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-21,APC-Dedicated,31.341498786940456,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-22,APC-Dedicated,31.350939705872694,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-23,APC-Dedicated,31.360380624804932,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-24,APC-Dedicated,31.36982154373717,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-25,APC-Dedicated,31.37926246266941,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-26,APC-Dedicated,31.388703381601648,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-27,APC-Dedicated,31.398144300533886,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-28,APC-Dedicated,31.407585219466124,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-29,APC-Dedicated,31.417026138398363,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-30,APC-Dedicated,31.4264670573306,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-31,APC-Dedicated,31.43590797626284,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-01,APC-Dedicated,31.445348895195075,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-02,APC-Dedicated,31.454789814127313,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-03,APC-Dedicated,31.46423073305955,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-04,APC-Dedicated,31.47367165199179,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-05,APC-Dedicated,31.48311257092403,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-06,APC-Dedicated,31.492553489856267,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-07,APC-Dedicated,31.501994408788505,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-08,APC-Dedicated,31.511435327720744,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-09,APC-Dedicated,31.520876246652982,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-10,APC-Dedicated,31.53031716558522,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-11,APC-Dedicated,31.53975808451746,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-12,APC-Dedicated,31.549199003449697,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-13,APC-Dedicated,31.558639922381936,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-14,APC-Dedicated,31.568080841314174,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-15,APC-Dedicated,31.577521760246412,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-16,APC-Dedicated,31.586962679178647,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-17,APC-Dedicated,31.59640359811089,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-18,APC-Dedicated,31.605844517043124,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-19,APC-Dedicated,31.615285435975363,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-20,APC-Dedicated,31.6247263549076,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-21,APC-Dedicated,31.63416727383984,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-22,APC-Dedicated,31.643608192772078,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-23,APC-Dedicated,31.653049111704316,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-24,APC-Dedicated,31.662490030636555,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-25,APC-Dedicated,31.671930949568793,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-26,APC-Dedicated,31.68137186850103,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-27,APC-Dedicated,31.69081278743327,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-28,APC-Dedicated,31.70025370636551,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-29,APC-Dedicated,31.709694625297747,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-30,APC-Dedicated,31.719135544229985,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-31,APC-Dedicated,31.728576463162224,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-01,APC-Dedicated,31.738017382094462,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-02,APC-Dedicated,31.747458301026697,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-03,APC-Dedicated,31.756899219958935,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-04,APC-Dedicated,31.766340138891174,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-05,APC-Dedicated,31.775781057823412,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-06,APC-Dedicated,31.78522197675565,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-07,APC-Dedicated,31.79466289568789,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-08,APC-Dedicated,31.804103814620127,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-09,APC-Dedicated,31.813544733552366,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-10,APC-Dedicated,31.822985652484604,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-11,APC-Dedicated,31.832426571416843,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-12,APC-Dedicated,31.84186749034908,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-13,APC-Dedicated,31.85130840928132,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-14,APC-Dedicated,31.860749328213558,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-15,APC-Dedicated,31.870190247145796,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-16,APC-Dedicated,31.879631166078035,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-17,APC-Dedicated,31.88907208501027,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-18,APC-Dedicated,31.89851300394251,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-19,APC-Dedicated,31.907953922874746,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-20,APC-Dedicated,31.917394841806985,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-21,APC-Dedicated,31.926835760739223,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-22,APC-Dedicated,31.93627667967146,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-23,APC-Dedicated,31.9457175986037,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-24,APC-Dedicated,31.95515851753594,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-25,APC-Dedicated,31.964599436468177,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-26,APC-Dedicated,31.974040355400415,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-27,APC-Dedicated,31.983481274332654,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-28,APC-Dedicated,31.992922193264892,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-01,APC-Dedicated,32.00236311219713,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-02,APC-Dedicated,32.01180403112937,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-03,APC-Dedicated,32.02124495006161,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-04,APC-Dedicated,32.03068586899384,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-05,APC-Dedicated,32.040126787926084,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-06,APC-Dedicated,32.04956770685832,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-07,APC-Dedicated,32.059008625790554,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-08,APC-Dedicated,32.068449544722796,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-09,APC-Dedicated,32.07789046365504,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-10,APC-Dedicated,32.08733138258727,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-11,APC-Dedicated,32.09677230151951,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-12,APC-Dedicated,32.10621322045175,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-13,APC-Dedicated,32.11565413938399,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-14,APC-Dedicated,32.12509505831623,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-15,APC-Dedicated,32.13453597724846,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-16,APC-Dedicated,32.1439768961807,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-17,APC-Dedicated,32.153417815112945,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-18,APC-Dedicated,32.16285873404518,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-19,APC-Dedicated,32.172299652977415,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-20,APC-Dedicated,32.18174057190966,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-21,APC-Dedicated,32.19118149084189,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-22,APC-Dedicated,32.200622409774134,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-23,APC-Dedicated,32.21006332870637,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-24,APC-Dedicated,32.21950424763861,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-25,APC-Dedicated,32.228945166570846,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-26,APC-Dedicated,32.23838608550309,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-27,APC-Dedicated,32.24782700443532,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-28,APC-Dedicated,32.257267923367564,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-29,APC-Dedicated,32.2667088422998,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-30,APC-Dedicated,32.27614976123204,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-31,APC-Dedicated,32.285590680164276,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-01,APC-Dedicated,32.29503159909651,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-02,APC-Dedicated,32.30447251802875,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-03,APC-Dedicated,32.31391343696099,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-04,APC-Dedicated,32.32335435589323,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-05,APC-Dedicated,32.332795274825465,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-06,APC-Dedicated,32.34223619375771,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-07,APC-Dedicated,32.35167711268994,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-08,APC-Dedicated,32.36111803162218,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-09,APC-Dedicated,32.37055895055442,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-10,APC-Dedicated,32.37999986948666,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-11,APC-Dedicated,32.389440788418895,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-12,APC-Dedicated,32.39888170735114,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-13,APC-Dedicated,32.40832262628337,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-14,APC-Dedicated,32.417763545215614,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-15,APC-Dedicated,32.42720446414785,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-16,APC-Dedicated,32.436645383080084,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-17,APC-Dedicated,32.446086302012326,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-18,APC-Dedicated,32.45552722094456,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-19,APC-Dedicated,32.4649681398768,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-20,APC-Dedicated,32.47440905880904,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-21,APC-Dedicated,32.48384997774128,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-22,APC-Dedicated,32.493290896673514,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-23,APC-Dedicated,32.502731815605756,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-24,APC-Dedicated,32.51217273453799,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-25,APC-Dedicated,32.52161365347023,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-26,APC-Dedicated,32.53105457240247,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-27,APC-Dedicated,32.54049549133471,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-28,APC-Dedicated,32.549936410266945,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-29,APC-Dedicated,32.55937732919919,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-30,APC-Dedicated,32.56881824813142,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-05-01,APC-Dedicated,32.578259167063656,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-05-02,APC-Dedicated,32.5877000859959,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-05-03,APC-Dedicated,32.59714100492813,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-05-04,APC-Dedicated,32.606581923860375,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-05-05,APC-Dedicated,32.61602284279261,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-05-06,APC-Dedicated,32.62546376172485,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-05-07,APC-Dedicated,32.63490468065709,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-05-08,APC-Dedicated,32.64434559958933,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-05-09,APC-Dedicated,32.653786518521564,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-05-10,APC-Dedicated,32.663227437453806,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-05-11,APC-Dedicated,32.67266835638604,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-05-12,APC-Dedicated,32.68210927531828,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-05-13,APC-Dedicated,32.69155019425052,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-05-14,APC-Dedicated,32.70099111318276,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-05-15,APC-Dedicated,32.710432032114994,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-05-16,APC-Dedicated,32.71987295104723,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-05-17,APC-Dedicated,32.72931386997947,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-05-18,APC-Dedicated,32.738754788911706,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-05-19,APC-Dedicated,32.74819570784395,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-05-20,APC-Dedicated,32.75763662677618,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-05-21,APC-Dedicated,32.767077545708425,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-05-22,APC-Dedicated,32.77651846464066,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-05-23,APC-Dedicated,32.7859593835729,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-05-24,APC-Dedicated,32.795400302505136,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-05-25,APC-Dedicated,32.80484122143738,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-05-26,APC-Dedicated,32.81428214036961,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-05-27,APC-Dedicated,32.823723059301855,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-05-28,APC-Dedicated,32.83316397823409,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-05-29,APC-Dedicated,32.84260489716633,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-05-30,APC-Dedicated,32.85204581609857,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-05-31,APC-Dedicated,32.8614867350308,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-06-01,APC-Dedicated,32.870927653963044,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-06-02,APC-Dedicated,32.88036857289528,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-06-03,APC-Dedicated,32.88980949182752,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-06-04,APC-Dedicated,32.899250410759755,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-06-05,APC-Dedicated,32.908691329692,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-06-06,APC-Dedicated,32.91813224862423,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-06-07,APC-Dedicated,32.927573167556474,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-06-08,APC-Dedicated,32.93701408648871,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-06-09,APC-Dedicated,32.94645500542095,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-06-10,APC-Dedicated,32.955895924353186,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-06-11,APC-Dedicated,32.96533684328543,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-06-12,APC-Dedicated,32.97477776221766,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-06-13,APC-Dedicated,32.984218681149905,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-06-14,APC-Dedicated,32.99365960008214,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-06-15,APC-Dedicated,33.003100519014374,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-06-16,APC-Dedicated,33.012541437946616,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-06-17,APC-Dedicated,33.02198235687886,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-06-18,APC-Dedicated,33.03142327581109,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-06-19,APC-Dedicated,33.04086419474333,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-06-20,APC-Dedicated,33.05030511367557,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-06-21,APC-Dedicated,33.059746032607805,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-06-22,APC-Dedicated,33.06918695154005,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-06-23,APC-Dedicated,33.07862787047228,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-06-24,APC-Dedicated,33.088068789404524,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-06-25,APC-Dedicated,33.09750970833676,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-06-26,APC-Dedicated,33.106950627269,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-06-27,APC-Dedicated,33.116391546201235,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-06-28,APC-Dedicated,33.12583246513348,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-06-29,APC-Dedicated,33.13527338406571,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-06-30,APC-Dedicated,33.144714302997954,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-07-01,APC-Dedicated,33.15415522193019,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-07-02,APC-Dedicated,33.16359614086243,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-07-03,APC-Dedicated,33.173037059794666,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-07-04,APC-Dedicated,33.1824779787269,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-07-05,APC-Dedicated,33.19191889765914,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-07-06,APC-Dedicated,33.20135981659138,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-07-07,APC-Dedicated,33.21080073552362,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-07-08,APC-Dedicated,33.220241654455855,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-07-09,APC-Dedicated,33.2296825733881,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-07-10,APC-Dedicated,33.23912349232033,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-07-11,APC-Dedicated,33.24856441125257,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-07-12,APC-Dedicated,33.25800533018481,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-07-13,APC-Dedicated,33.26744624911705,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-07-14,APC-Dedicated,33.276887168049285,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-07-15,APC-Dedicated,33.28632808698153,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-07-16,APC-Dedicated,33.29576900591376,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-07-17,APC-Dedicated,33.305209924846004,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-07-18,APC-Dedicated,33.31465084377824,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-07-19,APC-Dedicated,33.324091762710474,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-07-20,APC-Dedicated,33.333532681642716,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-07-21,APC-Dedicated,33.34297360057495,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-07-22,APC-Dedicated,33.35241451950719,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-07-23,APC-Dedicated,33.36185543843943,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-07-24,APC-Dedicated,33.37129635737167,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-07-25,APC-Dedicated,33.380737276303904,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-07-26,APC-Dedicated,33.390178195236146,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-07-27,APC-Dedicated,33.39961911416838,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-07-28,APC-Dedicated,33.40906003310062,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-07-29,APC-Dedicated,33.41850095203286,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-07-30,APC-Dedicated,33.4279418709651,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-07-31,APC-Dedicated,33.437382789897335,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-08-01,APC-Dedicated,33.44682370882958,FixedGrowth1%,2026-05-01,Enterprise,HDD,Forecast-Mean
